# 0MPH-SA (Up to date)
# 2974 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (21.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.156,405.978586,287.453242,-25.197186,289.394157,25.27558,45.950642,0.00418,45.950642,0.000091,33.460598,1.989161,0.575786,1.867076,9.790115,0.000546,0,-0.000528,0.000061,27.218024,4.331,23.314401,0.108067,2.29458,1.704813,3.745028,0.868359,54665741.760938,0,422.575262,0.504561,0.504563,0.307982,0.068609,0.127971,0.0053,0.020095,0.000355,0,0,0,0,-0,0.0355,0.15748,0.019478,1.455117,0.00015,0.1,276.417431,81468.811747,333.278963,0.01,0.695592
2.166,408.851859,287.201481,-25.155257,289.141781,25.234141,46.285148,0.004233,46.285148,0.000091,33.440681,1.993717,0.575786,1.867076,9.790106,0.000578,0,0.00065,0.000076,27.218024,4.331,23.314401,0.108067,2.294418,1.704813,3.744,0.867631,54605168.085274,0,421.456397,0.50425,0.504252,0.308024,0.068351,0.127875,0.005617,0.020873,0.000262,0,0,0,0,0,0.035469,0.15748,0.019478,1.455117,0.00015,0.1,276.398755,81439.72968,333.267645,0.01,0.696957
2.176,411.722617,286.950135,-25.113946,288.889816,25.193035,46.619455,0.004286,46.619456,0.000092,33.420736,1.994681,0.575786,1.867076,9.790097,0.000598,0,0.001825,0.000064,27.218024,4.331,23.314401,0.108067,2.294278,1.704813,3.74311,0.866904,54544702.218666,0,420.342985,0.503941,0.503943,0.308066,0.068097,0.127779,0.00581,0.022112,0.00021,0,0,0,0,0,0.035438,0.15748,0.019478,1.455104,0.000146,0.1,276.380095,81410.673074,333.256338,0.01,0.698295
2.186,414.590863,286.6992,-25.073228,288.638259,25.152251,46.953563,0.00434,46.953563,0.000092,33.400798,1.992232,0.575786,1.867076,9.790088,0.000606,0,0.003083,0.000071,27.218024,4.331,23.314401,0.108067,2.294158,1.704813,3.742353,0.866179,54484343.706984,0,419.234961,0.503635,0.503637,0.308107,0.067844,0.127683,0.005885,0.022459,-0.000333,0,0,0,0,0.000001,0.035407,0.15748,0.019478,1.45508,0.000142,0.1,276.361451,81381.641887,333.24504,0.01,0.6996
2.196,417.456602,286.448669,-25.033115,288.387109,25.111791,47.287471,0.004393,47.287472,0.000093,33.380903,1.986258,0.575786,1.867077,9.790079,0.000601,0,0.004293,0.000042,27.218024,4.331,23.314401,0.108067,2.294061,1.704813,3.741734,0.865455,54424092.101755,0,418.132263,0.503331,0.503333,0.308149,0.067594,0.127587,0.005836,0.022022,-0.000019,0,0,0,0,0.000001,0.035377,0.15748,0.019478,1.455043,0.000138,0.1,276.342824,81352.636079,333.233751,0.01,0.700954
2.206,420.319838,286.198536,-24.993577,288.136363,25.071645,47.621181,0.004447,47.621182,0.000093,33.361084,1.976995,0.575786,1.867077,9.790071,0.000584,0,0.005503,0.000073,27.218024,4.331,23.314401,0.108067,2.293984,1.704813,3.741245,0.864731,54363946.959456,0,417.03484,0.503029,0.503031,0.308191,0.067347,0.127492,0.005672,0.021714,-0.000085,0,0,0,0,0.000002,0.035346,0.15748,0.019478,1.454993,0.000135,0.1,276.324213,81323.655608,333.222473,0.01,0.702309
2.216,423.180574,285.948796,-24.954596,287.886021,25.03181,47.954693,0.004501,47.954694,0.000094,33.341373,1.964598,0.575786,1.867077,9.790062,0.000556,0,0.006668,0.000083,27.218024,4.331,23.314401,0.108067,2.293927,1.704813,3.74088,0.864009,54303907.840208,0,415.942643,0.50273,0.502732,0.308233,0.067101,0.127396,0.005397,0.020608,-0.000362,0,0,0,0,0.000003,0.035315,0.15748,0.019478,1.454932,0.000132,0.1,276.305618,81294.700434,333.211205,0.01,0.703637
2.226,426.038815,285.699442,-24.916156,287.636079,24.992282,48.288009,0.004555,48.288009,0.000094,33.321802,1.94919,0.575786,1.867077,9.790053,0.000517,0,0.007782,0.000111,27.218024,4.331,23.314401,0.108067,2.293888,1.704813,3.740637,0.863288,54243974.306772,0,414.855626,0.502433,0.502435,0.308274,0.066858,0.127301,0.005015,0.018752,-0.000185,0,0,0,0,0.000005,0.035285,0.15748,0.019478,1.45486,0.000129,0.1,276.28704,81265.770519,333.199946,0.01,0.704982
2.236,428.894565,285.450471,-24.878216,287.386536,24.953054,48.62113,0.004609,48.62113,0.000095,33.302398,1.931135,0.575786,1.867077,9.790044,0.000468,0,0.008751,0.00012,27.218024,4.331,23.314401,0.108067,2.293867,1.704813,3.740501,0.862569,54184145.924209,0,413.773753,0.502139,0.50214,0.308315,0.066617,0.127206,0.004537,0.016917,-0.000281,0,0,0,0,0.000006,0.035254,0.15748,0.019478,1.454777,0.000126,0.1,276.268477,81236.865823,333.188697,0.01,0.706335
2.246,431.747826,285.201876,-24.840738,287.13739,24.914116,48.954058,0.004664,48.954058,0.000095,33.283187,1.910743,0.575786,1.867077,9.790035,0.00041,0,0.009665,0.00013,27.218024,4.331,23.314401,0.108067,2.293861,1.704813,3.740461,0.86185,54124422.258772,0,412.696985,0.501846,0.501847,0.308357,0.066378,0.127112,0.003974,0.014942,-0.000481,0,0,0,0,0.000007,0.035224,0.15748,0.019478,1.454685,0.000122,0.1,276.249931,81207.986307,333.177458,0.01,0.707637
2.256,434.598603,284.953655,-24.803685,286.88864,24.875462,49.286795,0.004718,49.286795,0.000096,33.264191,1.888335,0.575786,1.867077,9.790027,0.000344,0,0.010407,0.000193,27.218024,4.331,23.314401,0.108067,2.293868,1.704813,3.740507,0.861132,54064802.878066,0,411.625286,0.501556,0.501557,0.308398,0.066141,0.127018,0.003337,0.012776,0.000158,0,0,0,0,0.000008,0.035193,0.15748,0.019478,1.454585,0.00012,0.1,276.231401,81179.131934,333.166229,0.01,0.709001
2.266,437.4469,284.705802,-24.767008,286.640283,24.837077,49.619342,0.004773,49.619343,0.000096,33.245426,1.864331,0.575786,1.867077,9.790018,0.000272,0,0.011038,0.000256,27.218024,4.331,23.314401,0.108067,2.293886,1.704813,3.740621,0.860416,54005287.350798,0,410.558621,0.501268,0.501269,0.308439,0.065906,0.126923,0.00264,0.009447,0.000477,0,0,0,0,0.000009,0.035163,0.15748,0.019478,1.454477,0.000117,0.1,276.212887,81150.302667,333.15501,0.01,0.710336
2.276,440.292721,284.458314,-24.730652,286.392318,24.798948,49.951704,0.004827,49.951704,0.000097,33.226908,1.839195,0.575786,1.867077,9.790009,0.000196,0,0.011466,0.000339,27.218024,4.331,23.314401,0.108067,2.293912,1.704813,3.740786,0.859701,53945875.24707,0,409.496952,0.500983,0.500983,0.30848,0.065673,0.12683,0.001899,0.007437,0.000497,0,0,0,0,0.00001,0.035132,0.15748,0.019478,1.454365,0.000116,0.1,276.194389,81121.498467,333.1438,0.01,0.71168
2.286,443.136068,284.211188,-24.694566,286.144742,24.761056,50.283881,0.004882,50.283882,0.000097,33.208645,1.813364,0.575786,1.867077,9.79,0.000117,0,0.011782,0.000593,27.218024,4.331,23.314401,0.108067,2.293943,1.704813,3.740985,0.858986,53886566.138605,0,408.44024,0.500699,0.500699,0.308521,0.065443,0.126736,0.00113,0.004223,0.000026,0,0,0,0,0.00001,0.035102,0.15748,0.019478,1.454248,0.000116,0.1,276.175908,81092.719299,333.1326,0.01,0.713298
2.296,445.976946,283.964421,-24.658705,285.897554,24.723387,50.615878,0.004937,50.615878,0.000098,33.190643,1.787214,0.575786,1.867077,9.789992,0.000036,0,0.011799,0.001868,27.218024,4.331,23.314401,0.108067,2.293977,1.704813,3.741201,0.858273,53827359.599595,0,407.388442,0.500418,0.500418,0.308562,0.065214,0.126642,0.000348,0.001013,-0.000021,0,0,0,0,0.000011,0.035072,0.15748,0.019478,1.454129,0.000116,0.1,276.157442,81063.965126,333.12141,0.01,0.714615
2.306,448.815357,283.718013,-24.623001,285.650752,24.685914,50.947695,0.004991,50.947695,0.000098,33.172901,1.761303,0.575786,1.867077,9.789983,0.000046,0,-0.011827,0.001482,27.218024,4.331,23.314401,0.108067,2.293858,1.704813,3.740443,0.857561,53768255.207318,0,406.341512,0.500139,0.500139,0.308602,0.064987,0.126549,0.000441,0.001199,0.000108,0,0,0,0,-0.000011,0.035042,0.15748,0.019478,1.45401,0.000117,0.1,276.138992,81035.235911,333.110229,0.01,0.715962
2.316,451.651307,283.471961,-24.587412,285.404335,24.648619,51.279337,0.005046,51.279337,0.000098,33.155416,1.735969,0.575786,1.867077,9.789974,0.000124,0,-0.011772,0.000547,27.218024,4.331,23.314401,0.108067,2.293621,1.704813,3.73894,0.85685,53709252.542803,0,405.2994,0.499861,0.499861,0.308643,0.064762,0.126456,0.001203,0.004021,0.00001,0,0,0,0,-0.000011,0.035011,0.15748,0.019478,1.453891,0.000118,0.1,276.120559,81006.531619,333.099058,0.01,0.717304
2.326,454.484798,283.226265,-24.551896,285.1583,24.611483,51.610804,0.005101,51.610805,0.000099,33.138179,1.711566,0.575786,1.867077,9.789965,0.0002,0,-0.011433,0.000361,27.218024,4.331,23.314401,0.108067,2.293389,1.704813,3.737469,0.85614,53650351.191565,0,404.262054,0.499586,0.499586,0.308683,0.064539,0.126363,0.001938,0.007737,-0.000387,0,0,0,0,-0.00001,0.034981,0.15748,0.019478,1.453775,0.00012,0.1,276.102141,80977.852213,333.087897,0.01,0.718641
2.336,457.315834,282.980923,-24.516397,284.912645,24.574476,51.942101,0.005157,51.942101,0.000099,33.12118,1.688541,0.575786,1.867077,9.789957,0.000271,0,-0.010993,0.000257,27.218024,4.331,23.314401,0.108067,2.293166,1.704813,3.73605,0.855431,53591550.744261,0,403.229418,0.499313,0.499313,0.308724,0.064318,0.126271,0.002628,0.009411,-0.000487,0,0,0,0,-0.000009,0.034951,0.15748,0.019478,1.453663,0.000123,0.1,276.083739,80949.197657,333.076746,0.01,0.719998
2.346,460.144418,282.735937,-24.480866,284.66737,24.537576,52.273229,0.005212,52.273229,0.0001,33.104403,1.667277,0.575786,1.867077,9.789948,0.000336,0,-0.010419,0.000204,27.218024,4.331,23.314401,0.108067,2.292953,1.704813,3.734699,0.854724,53532850.796996,0,402.201435,0.499041,0.499042,0.308764,0.064099,0.126178,0.003258,0.011843,-0.000144,0,0,0,0,-0.000008,0.034921,0.15748,0.019478,1.453556,0.000128,0.1,276.065353,80920.567916,333.065604,0.01,0.721602
2.356,462.970553,282.491306,-24.445282,284.422472,24.500765,52.60419,0.005267,52.60419,0.0001,33.08783,1.647932,0.575786,1.867078,9.789939,0.000395,0,-0.009706,0.000153,27.218024,4.331,23.314401,0.108067,2.292752,1.704813,3.733423,0.854017,53474250.951884,0,401.178049,0.498772,0.498773,0.308804,0.063881,0.126086,0.003823,0.014475,-0.000351,0,0,0,0,-0.000007,0.034891,0.15748,0.019478,1.453455,0.000134,0.1,276.046983,80891.962953,333.054472,0.01,0.723065
2.366,465.794245,282.247031,-24.409588,284.177949,24.464015,52.934986,0.005323,52.934986,0.000101,33.071437,1.630964,0.575786,1.867078,9.789931,0.000444,0,-0.008857,0.000133,27.218024,4.331,23.314401,0.108067,2.292566,1.704813,3.732241,0.853311,53415750.81677,0,400.159201,0.498505,0.498506,0.308844,0.063666,0.125994,0.004306,0.016421,-0.000323,0,0,0,0,-0.000006,0.034861,0.15748,0.019478,1.453362,0.000141,0.1,276.028629,80863.382733,333.043349,0.01,0.724406
2.376,468.615495,282.003115,-24.373765,283.9338,24.42731,53.265619,0.005378,53.265619,0.000101,33.055202,1.616504,0.575786,1.867078,9.789922,0.000485,0,-0.007974,0.000117,27.218024,4.331,23.314401,0.108067,2.292395,1.704813,3.731158,0.852607,53357350.005726,0,399.144835,0.498239,0.49824,0.308885,0.063452,0.125903,0.004701,0.017854,0.000426,0,0,0,0,-0.000005,0.034831,0.15748,0.019478,1.453278,0.000147,0.1,276.010291,80834.827219,333.032237,0.01,0.725824
2.386,471.434308,281.759557,-24.337784,283.690024,24.390634,53.59609,0.005434,53.596091,0.000101,33.039099,1.604768,0.575786,1.867078,9.789913,0.000516,0,-0.006998,0.000096,27.218024,4.331,23.314401,0.108067,2.292242,1.704813,3.730183,0.851903,53299048.138064,0,398.134898,0.497975,0.497977,0.308924,0.06324,0.125811,0.005,0.018724,-0.000323,0,0,0,0,-0.000004,0.034802,0.15748,0.019478,1.453203,0.000154,0.1,275.991969,80806.296376,333.021133,0.01,0.72714
2.396,474.250688,281.51636,-24.301636,283.446619,24.353976,53.926401,0.00549,53.926401,0.000102,33.023098,1.595819,0.575786,1.867078,9.789905,0.000537,0,-0.005939,0.000068,27.218024,4.331,23.314401,0.108067,2.292106,1.704813,3.72932,0.8512,53240844.838169,0,397.129341,0.497714,0.497715,0.308964,0.063029,0.12572,0.005199,0.019534,-0.000318,0,0,0,0,-0.000003,0.034772,0.15748,0.019478,1.453139,0.00016,0.1,275.973663,80777.790166,333.010039,0.01,0.728449
2.406,477.064637,281.273525,-24.265301,283.203582,24.317324,54.256552,0.005546,54.256553,0.000102,33.007172,1.589792,0.575786,1.867078,9.789896,0.000547,0,-0.004897,0.000103,27.218024,4.331,23.314401,0.108067,2.291989,1.704813,3.728574,0.850499,53182739.735109,0,396.128114,0.497453,0.497455,0.309004,0.062821,0.125629,0.005295,0.019769,0.000077,0,0,0,0,-0.000002,0.034742,0.15748,0.019478,1.453084,0.000166,0.1,275.955372,80749.308553,332.998955,0.01,0.729801
2.416,479.876159,281.031054,-24.228786,282.960914,24.28068,54.586545,0.005602,54.586545,0.000103,32.991293,1.586616,0.575786,1.867078,9.789887,0.000546,0,-0.003851,0.000091,27.218024,4.331,23.314401,0.108067,2.291889,1.704813,3.727944,0.849798,53124732.461343,0,395.131178,0.497195,0.497197,0.309044,0.062614,0.125538,0.005287,0.020122,-0.000053,0,0,0,0,-0.000001,0.034712,0.15748,0.019478,1.453041,0.000174,0.1,275.937097,80720.8515,332.987881,0.01,0.731103
2.426,482.685259,280.78895,-24.192094,282.718612,24.244043,54.916378,0.005659,54.916379,0.000103,32.975431,1.586255,0.575786,1.867078,9.789879,0.000535,0,-0.002789,0.000082,27.218024,4.331,23.314401,0.108067,2.291808,1.704813,3.727428,0.849099,53066822.652366,0,394.138495,0.496939,0.49694,0.309083,0.062408,0.125447,0.005178,0.019633,-0.000294,0,0,0,0,-0.000001,0.034683,0.15748,0.019478,1.453007,0.000182,0.1,275.918838,80692.41897,332.976816,0.01,0.73241
2.436,485.49194,280.547213,-24.155235,282.476674,24.207417,55.246053,0.005716,55.246054,0.000103,32.959558,1.588612,0.575786,1.867078,9.78987,0.000513,0,-0.001779,0.000106,27.218024,4.331,23.314401,0.108067,2.291745,1.704813,3.727025,0.848401,53009009.945759,0,393.15003,0.496684,0.496685,0.309123,0.062204,0.125357,0.004969,0.018353,-0.000313,0,0,0,0,-0,0.034653,0.15748,0.019478,1.452985,0.00019,0.1,275.900594,80664.010927,332.96576,0.01,0.733768
2.446,488.296205,280.305846,-24.118226,282.235099,24.170812,55.575569,0.005773,55.57557,0.000104,32.94365,1.593524,0.575786,1.867078,9.789861,0.000482,0,-0.000847,0.000116,27.218024,4.331,23.314401,0.108067,2.291698,1.704813,3.726727,0.847703,52951293.980711,0,392.165753,0.496431,0.496432,0.309162,0.062002,0.125267,0.004667,0.017234,-0.000375,0,0,0,0,-0,0.034624,0.15748,0.019478,1.452972,0.000199,0.1,275.882367,80635.627333,332.954714,0.01,0.735099
2.456,491.098058,280.064849,-24.081094,281.993886,24.13424,55.904926,0.005831,55.904926,0.000104,32.92768,1.60076,0.575786,1.867078,9.789853,0.000442,0,0.000042,0.000069,27.218024,4.331,23.314401,0.108067,2.291666,1.704813,3.726527,0.847007,52893674.397217,0,391.185637,0.49618,0.496181,0.309202,0.061802,0.125176,0.004278,0.016267,0.000423,0,0,0,0,0,0.034594,0.15748,0.019478,1.452968,0.000206,0.1,275.864155,80607.26815,332.943678,0.01,0.73641
2.466,493.897503,279.824224,-24.043863,281.753033,24.097715,56.234123,0.005889,56.234123,0.000105,32.911628,1.610123,0.575786,1.867078,9.789844,0.000394,0,0.000879,0.000086,27.218024,4.331,23.314401,0.108067,2.291649,1.704813,3.726416,0.846312,52836150.835836,0,390.209657,0.49593,0.495931,0.309241,0.061603,0.125087,0.00381,0.014088,-0.000129,0,0,0,0,0,0.034565,0.15748,0.019478,1.452973,0.000212,0.1,275.845958,80578.933341,332.932651,0.01,0.737788
2.476,496.694543,279.583972,-24.006566,281.512539,24.061253,56.563158,0.005947,56.563159,0.000105,32.895472,1.621328,0.575786,1.867078,9.789836,0.000338,0,0.001588,0.000076,27.218024,4.331,23.314401,0.108067,2.291644,1.704813,3.726385,0.845617,52778722.937537,0,389.237788,0.495682,0.495683,0.30928,0.061405,0.124997,0.003273,0.01263,0.000231,0,0,0,0,0,0.034535,0.15748,0.019478,1.452985,0.000218,0.1,275.827777,80550.622869,332.921633,0.01,0.739137
2.486,499.489183,279.344093,-23.96924,281.272401,24.024874,56.892032,0.006005,56.892032,0.000106,32.879196,1.634045,0.575786,1.867078,9.789827,0.000277,0,0.002199,0.000098,27.218024,4.331,23.314401,0.108067,2.291649,1.704813,3.72642,0.844924,52721390.343606,0,388.270007,0.495436,0.495436,0.309319,0.061209,0.124908,0.002679,0.009495,-0.000165,0,0,0,0,0,0.034506,0.15748,0.019478,1.453004,0.000222,0.1,275.809612,80522.336694,332.910625,0.01,0.740474
2.496,502.281426,279.104587,-23.931925,281.03262,23.988597,57.220742,0.006064,57.220742,0.000106,32.862786,1.647946,0.575786,1.867078,9.789818,0.000211,0,0.002635,0.000094,27.218024,4.331,23.314401,0.108067,2.291663,1.704813,3.726507,0.844231,52664152.695453,0,387.306289,0.495191,0.495192,0.309358,0.061015,0.124818,0.002038,0.008085,0.000123,0,0,0,0,0.000001,0.034476,0.15748,0.019478,1.453028,0.000226,0.1,275.791463,80494.074781,332.899626,0.01,0.741888
2.506,505.071276,278.865455,-23.894665,280.793192,23.952441,57.549287,0.006123,57.549287,0.000106,32.846234,1.662653,0.575786,1.867078,9.78981,0.000141,0,0.002952,0.000129,27.218024,4.331,23.314401,0.108067,2.291683,1.704813,3.726633,0.84354,52607009.635367,0,386.34661,0.494948,0.494948,0.309397,0.060822,0.124729,0.001366,0.004763,-0.000234,0,0,0,0,0.000001,0.034447,0.15748,0.019478,1.453056,0.000229,0.1,275.773329,80465.83709,332.888637,0.01,0.743241
2.516,507.858737,278.626694,-23.857504,280.554117,23.916426,57.877666,0.006183,57.877666,0.000107,32.829531,1.677788,0.575786,1.867079,9.789801,0.00007,0,0.003152,0.000301,27.218024,4.331,23.314401,0.108067,2.291706,1.704813,3.72678,0.84285,52549960.80677,0,385.390939,0.494707,0.494707,0.309436,0.060631,0.12464,0.000676,0.002508,-0.0002,0,0,0,0,0.000001,0.034418,0.15748,0.019478,1.453087,0.000231,0.1,275.75521,80437.623584,332.877657,0.01,0.744548
2.526,510.643812,278.388304,-23.820474,280.315393,23.880567,58.205877,0.006243,58.205877,0.000107,32.812677,1.69306,0.575786,1.867079,9.789793,0.000007,0,-0.001332,0.002969,27.218024,4.331,23.314401,0.108067,2.291716,1.704813,3.726843,0.84216,52493005.854873,0,384.439248,0.494467,0.494467,0.309474,0.060441,0.124552,0.000063,0.000148,-0.000091,0,0,0,0,-0,0.034389,0.15748,0.019478,1.453119,0.000234,0.1,275.737107,80409.434226,332.866687,0.01,0.745896
2.536,513.426504,278.150284,-23.783623,280.077019,23.844879,58.533919,0.006304,58.533919,0.000108,32.795671,1.708074,0.575786,1.867079,9.789784,0.000074,0,-0.003141,0.000244,27.218024,4.331,23.314401,0.108067,2.291503,1.704813,3.725489,0.841472,52436144.42725,0,383.491502,0.494228,0.494228,0.309513,0.060252,0.124463,0.000719,0.00236,0.000294,0,0,0,0,-0.000001,0.034359,0.15748,0.019478,1.453152,0.000236,0.1,275.71902,80381.268978,332.855726,0.01,0.747243
2.546,516.206818,277.912631,-23.746988,279.838992,23.809377,58.86179,0.006364,58.86179,0.000108,32.778517,1.722488,0.575786,1.867079,9.789776,0.000144,0,-0.002962,0.000117,27.218024,4.331,23.314401,0.108067,2.291287,1.704813,3.72412,0.840784,52379376.174407,0,382.547667,0.493991,0.493992,0.309551,0.060065,0.124375,0.00139,0.005189,-0.000235,0,0,0,0,-0.000001,0.03433,0.15748,0.019478,1.453182,0.000237,0.1,275.700948,80353.127803,332.844774,0.01,0.748549
2.556,518.984758,277.675343,-23.710601,279.601313,23.77407,59.189489,0.006426,59.189489,0.000109,32.761223,1.736033,0.575786,1.867079,9.789767,0.00021,0,-0.002623,0.000061,27.218024,4.331,23.314401,0.108067,2.291077,1.704813,3.722786,0.840098,52322700.75042,0,381.607704,0.493756,0.493756,0.30959,0.059879,0.124287,0.002031,0.007453,-0.00002,0,0,0,0,-0.000001,0.034301,0.15748,0.019478,1.45321,0.000236,0.1,275.682891,80325.010664,332.833832,0.01,0.74988
2.566,521.760326,277.438418,-23.674508,279.363978,23.738973,59.517014,0.006487,59.517014,0.000109,32.7438,1.748285,0.575786,1.867079,9.789759,0.000272,0,-0.00218,0.00009,27.218024,4.331,23.314401,0.108067,2.290875,1.704813,3.721506,0.839413,52266117.813308,0,380.671573,0.493522,0.493523,0.309628,0.059695,0.124199,0.002626,0.009877,-0.000014,0,0,0,0,-0,0.034272,0.15748,0.019478,1.453234,0.000235,0.1,275.66485,80296.917523,332.822899,0.01,0.751227
2.576,524.533528,277.201852,-23.638726,279.126988,23.704088,59.844364,0.006549,59.844365,0.000109,32.726262,1.759095,0.575786,1.867079,9.78975,0.000328,0,-0.001622,0.000048,27.218024,4.331,23.314401,0.108067,2.290683,1.704813,3.720285,0.838728,52209627.025645,0,379.739235,0.49329,0.49329,0.309666,0.059512,0.124112,0.00317,0.011367,0.00047,0,0,0,0,-0,0.034243,0.15748,0.019478,1.453253,0.000233,0.1,275.646824,80268.848345,332.811975,0.01,0.752535
2.586,527.304365,276.965643,-23.603292,278.890339,23.669426,60.171539,0.006612,60.171539,0.00011,32.708624,1.768138,0.575786,1.867079,9.789742,0.000378,0,-0.000952,0.00002,27.218024,4.331,23.314401,0.108067,2.290502,1.704813,3.719137,0.838044,52153228.054461,0,378.810648,0.493059,0.49306,0.309705,0.05933,0.124024,0.003649,0.013332,0.000393,0,0,0,0,-0,0.034214,0.15748,0.019478,1.453266,0.000232,0.1,275.628814,80240.803093,332.801061,0.01,0.753878
2.596,530.072842,276.729786,-23.56822,278.654032,23.634987,60.498537,0.006674,60.498537,0.00011,32.690905,1.775267,0.575786,1.867079,9.789733,0.00042,0,-0.000213,0.000014,27.218024,4.331,23.314401,0.108067,2.290334,1.704813,3.71807,0.837362,52096920.571668,0,377.885771,0.492829,0.49283,0.309743,0.05915,0.123937,0.004057,0.014654,-0.000111,0,0,0,0,0,0.034185,0.15748,0.019478,1.453272,0.00023,0.1,275.610819,80212.781731,332.790156,0.01,0.755193
2.606,532.838962,276.494277,-23.533533,278.418064,23.600775,60.825357,0.006737,60.825357,0.000111,32.673125,1.780286,0.575786,1.867079,9.789725,0.000454,0,0.0006,0.000041,27.218024,4.331,23.314401,0.108067,2.29018,1.704813,3.717091,0.83668,52040704.252975,0,376.964566,0.492601,0.492602,0.309781,0.058971,0.12385,0.004387,0.01589,-0.00037,0,0,0,0,0,0.034156,0.15748,0.019478,1.45327,0.000228,0.1,275.592839,80184.784224,332.77926,0.01,0.756549
2.616,535.602728,276.259114,-23.499238,278.182435,23.566792,61.151999,0.006801,61.151999,0.000111,32.655306,1.783108,0.575786,1.867079,9.789716,0.00048,0,0.001482,0.00001,27.218024,4.331,23.314401,0.108067,2.290041,1.704813,3.716206,0.835999,51984578.780921,0,376.046995,0.492375,0.492376,0.309819,0.058793,0.123763,0.004635,0.016819,0.000024,0,0,0,0,0,0.034127,0.15748,0.019478,1.45326,0.000226,0.1,275.574874,80156.810537,332.768374,0.01,0.757885
2.626,538.364145,276.024291,-23.465349,277.947142,23.533038,61.478463,0.006864,61.478463,0.000112,32.63747,1.783612,0.575786,1.867079,9.789708,0.000496,0,0.002357,0.000026,27.218024,4.331,23.314401,0.108067,2.289917,1.704813,3.715419,0.83532,51928543.838904,0,375.133023,0.492149,0.49215,0.309856,0.058616,0.123676,0.004795,0.01752,-0.000058,0,0,0,0,0,0.034099,0.15748,0.019478,1.453241,0.000223,0.1,275.556925,80128.860635,332.757497,0.01,0.759221
2.636,541.123215,275.789806,-23.431863,277.712185,23.499512,61.804748,0.006928,61.804749,0.000112,32.619641,1.78181,0.575786,1.867079,9.789699,0.000504,0,0.003301,0.000007,27.218024,4.331,23.314401,0.108067,2.289809,1.704813,3.71473,0.834641,51872599.115812,0,374.222617,0.491925,0.491927,0.309894,0.058441,0.12359,0.004868,0.018542,-0.000143,0,0,0,0,0.000001,0.03407,0.15748,0.019478,1.453213,0.00022,0.1,275.538991,80100.934483,332.746629,0.01,0.760554
2.646,543.879942,275.555653,-23.398789,277.477563,23.466215,62.130856,0.006993,62.130856,0.000113,32.601842,1.777617,0.575786,1.867079,9.789691,0.000502,0,0.004212,0.000033,27.218024,4.331,23.314401,0.108067,2.289716,1.704813,3.714145,0.833963,51816744.303411,0,373.315748,0.491703,0.491704,0.309932,0.058267,0.123503,0.00485,0.017839,-0.00042,0,0,0,0,0.000001,0.034041,0.15748,0.019478,1.453175,0.000217,0.1,275.521072,80073.032048,332.73577,0.01,0.761889
2.656,546.634329,275.321828,-23.366115,277.243273,23.433143,62.456785,0.007057,62.456786,0.000113,32.584097,1.771124,0.575786,1.867079,9.789682,0.000491,0,0.005121,0.00001,27.218024,4.331,23.314401,0.108067,2.28964,1.704813,3.713659,0.833286,51760979.095894,0,372.412389,0.491481,0.491483,0.30997,0.058095,0.123417,0.004744,0.017601,-0.000025,0,0,0,0,0.000002,0.034012,0.15748,0.019478,1.453128,0.000213,0.1,275.503169,80045.153297,332.72492,0.01,0.763202
2.666,549.38638,275.088329,-23.333833,277.009316,23.400295,62.782538,0.007122,62.782538,0.000113,32.566427,1.762405,0.575786,1.867079,9.789674,0.000471,0,0.006016,0.000045,27.218024,4.331,23.314401,0.108067,2.289579,1.704813,3.71327,0.83261,51705303.189601,0,371.512515,0.491261,0.491263,0.310007,0.057923,0.123331,0.004552,0.017085,0.000342,0,0,0,0,0.000003,0.033984,0.15748,0.019478,1.453072,0.000209,0.1,275.485281,80017.298195,332.71408,0.01,0.764546
