# 5MPH-SA (Up to date)
# 2969 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.5 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.61625,246.634537,300.679918,-16.921702,303.335326,16.959557,30.760867,0.001401,30.760867,0.000046,40.048805,1.132516,0.575786,1.867073,9.790605,0.000266,0,-0.030865,0.000075,27.221738,4.334713,23.319004,0.108071,2.301219,1.704961,3.786246,0.909442,58105635.152109,290.414176,486.666321,0.519478,0.519478,0.304579,0.081354,0.133544,0.002601,0.009482,0.000048,0,0,0,0,-0.000064,0.037242,0.15748,0.019478,1.430645,0.000077,2.451905,277.453168,83081.625394,333.90662,0.01,0.221668
1.62625,249.640325,300.477848,-20.185124,303.132831,20.258631,31.161273,0.001433,31.161273,0.000046,40.032182,1.724211,0.575786,1.867074,9.790595,0.000662,0,-0.02976,0.000054,27.220718,4.333694,23.317741,0.10807,2.300457,1.70492,3.781664,0.908875,58053388.488586,199.492054,485.947035,0.519546,0.519548,0.304671,0.081409,0.133466,0.006482,0.024747,-0.000041,0,0,0,0,-0.000059,0.037217,0.15748,0.019478,1.430949,0.000076,2.46824,277.43363,83051.202064,333.89478,0.01,0.222507
1.63625,252.644006,300.258386,-21.923982,302.912603,22.023672,31.561494,0.001465,31.561494,0.000046,40.01183,2.093123,0.575786,1.867074,9.790586,0.001039,0,-0.027797,0.000007,27.220161,4.333137,23.31705,0.108069,2.299721,1.704898,3.777132,0.908255,57997773.23746,150.462578,485.179057,0.519621,0.519626,0.304773,0.081468,0.13338,0.010181,0.038152,0.000306,0,0,0,0,-0.000052,0.03719,0.15748,0.019478,1.431237,0.000075,2.484575,277.414106,83020.800066,333.882948,0.01,0.223272
1.64625,255.645422,300.02492,-23.324492,302.678076,23.448072,31.961495,0.001497,31.961495,0.000047,39.988318,2.404196,0.575786,1.867074,9.790577,0.001388,0,-0.024978,-0.000016,27.219604,4.33258,23.31636,0.108069,2.299027,1.704876,3.772867,0.907592,57939448.838382,110.736716,484.372,0.519701,0.519711,0.304881,0.081532,0.133288,0.013613,0.051808,0.000223,0,0,0,0,-0.000042,0.037161,0.15748,0.019478,1.431502,0.000075,2.500909,277.394597,82990.42099,333.871126,0.01,0.224033
1.65625,258.644442,299.778991,-24.575536,302.430846,24.715456,32.361248,0.00153,32.361248,0.000047,39.962141,2.62618,0.575786,1.867074,9.790568,0.001539,0,-0.021413,0.000013,27.219258,4.332234,23.315931,0.108068,2.298662,1.704862,3.770634,0.906869,57877382.105448,75.318156,483.507479,0.519788,0.5198,0.304998,0.081602,0.133188,0.015093,0.056761,0.000057,0,0,0,0,-0.000031,0.037131,0.15748,0.019478,1.431734,0.000075,2.467215,277.375103,82960.066175,333.859312,0.01,0.224788
1.66625,261.640981,299.529035,-24.979658,302.17953,25.123461,32.760735,0.001563,32.760735,0.000048,39.935273,2.684203,0.575786,1.867074,9.790558,0.001555,0,-0.017861,-0.000023,27.219104,4.332079,23.315739,0.108068,2.298519,1.704856,3.769768,0.906122,57813762.760321,63.321165,482.618419,0.519878,0.519891,0.30512,0.081674,0.133084,0.015255,0.057418,-0.0001,0,0,0,0,-0.000022,0.0371,0.15748,0.019478,1.431931,0.000074,2.403502,277.355626,82929.736456,333.847509,0.01,0.22554
1.67625,264.635008,299.276312,-25.256858,301.925429,25.402088,33.159952,0.001596,33.159952,0.000048,39.908065,2.712417,0.575786,1.867074,9.790549,0.001535,0,-0.014271,0.000017,27.218949,4.331924,23.315548,0.108068,2.298438,1.70485,3.76929,0.905366,57749644.414799,54.850106,481.721946,0.51997,0.519982,0.305243,0.081747,0.13298,0.015055,0.057259,-0.000383,0,0,0,0,-0.000014,0.037069,0.15748,0.019478,1.432091,0.000073,2.339789,277.336164,82899.432176,333.835716,0.01,0.226288
1.68625,267.626493,299.020811,-25.535332,301.668544,25.680788,33.558895,0.00163,33.558895,0.000049,39.880632,2.729417,0.575786,1.867074,9.79054,0.00148,0,-0.010777,-0.000001,27.218794,4.33177,23.315356,0.108068,2.298415,1.704844,3.769184,0.904602,57685028.35261,46.379047,480.818144,0.520062,0.520074,0.305368,0.08182,0.132874,0.014507,0.055057,0.000073,0,0,0,0,-0.000008,0.037038,0.15748,0.019478,1.432216,0.000072,2.276076,277.31672,82869.153616,333.823932,0.01,0.227029
1.69625,270.61541,298.76252,-25.815002,301.408878,25.959561,33.957563,0.001663,33.957563,0.000049,39.853083,2.735782,0.575786,1.867074,9.790531,0.001391,0,-0.007442,0.000021,27.218639,4.331615,23.315164,0.108067,2.298448,1.704837,3.769434,0.90383,57619915.633172,37.907988,479.907127,0.520156,0.520166,0.305494,0.081895,0.132768,0.013628,0.051211,-0.000494,0,0,0,0,-0.000004,0.037006,0.15748,0.019478,1.432307,0.000071,2.212363,277.297292,82838.901057,333.812159,0.01,0.227795
1.70625,273.601729,298.50145,-26.087824,301.14643,26.23725,34.355955,0.001697,34.355955,0.000049,39.825328,2.796203,0.575786,1.867074,9.790522,0.001463,0,-0.004327,0.000037,27.218485,4.33146,23.314972,0.108067,2.29821,1.704831,3.76796,0.903074,57555875.296869,29.436929,479.014961,0.520248,0.520259,0.305617,0.081968,0.132664,0.014341,0.054193,0.000222,0,0,0,0,-0.000001,0.036974,0.15748,0.019478,1.432366,0.000069,2.207602,277.277881,82808.674783,333.800396,0.01,0.228571
1.71625,276.585425,298.237685,-26.35719,300.881196,26.51446,34.754066,0.001731,34.754066,0.00005,39.796705,2.88359,0.575786,1.867074,9.790513,0.001616,0,-0.000727,0.000036,27.21833,4.331306,23.31478,0.108067,2.297836,1.704825,3.765629,0.902324,57492276.319595,20.965871,478.131242,0.520339,0.520353,0.305739,0.08204,0.13256,0.015846,0.059653,0.000067,0,0,0,0,-0,0.036941,0.15748,0.019478,1.432391,0.000066,2.238212,277.258487,82778.475069,333.788643,0.01,0.229332
1.72625,279.566469,297.97122,-26.627938,300.613179,26.791844,35.151886,0.001766,35.151886,0.00005,39.767266,2.95902,0.575786,1.867074,9.790503,0.001732,0,0.003121,0.000051,27.218175,4.331151,23.314588,0.108067,2.297525,1.704819,3.763694,0.901565,57428178.693591,12.494812,477.240281,0.520431,0.520447,0.305863,0.082113,0.132456,0.016982,0.064078,0.000363,0,0,0,0,0.000001,0.036908,0.15748,0.019478,1.432379,0.000063,2.268821,277.23911,82748.302189,333.776901,0.01,0.230055
# Event BURNOUT occurred at t=1.736 seconds
# Event EJECTION_CHARGE occurred at t=1.736 seconds
1.736,282.470409,297.708802,-26.897185,300.349182,27.066297,35.539474,0.0018,35.539474,0.000051,39.737896,3.02091,0.575786,1.867074,9.790494,0.001806,0,0.007064,0.000023,27.218024,4.331,23.314401,0.108067,2.297287,1.704813,3.762216,0.900818,57365204.218634,4.129641,476.36449,0.520523,0.52054,0.305984,0.082185,0.132353,0.01771,0.066679,0.000243,0,0,0,0,0.000003,0.036876,0.15748,0.019478,1.43233,0.000061,2.298666,277.220234,82718.909729,333.765462,0.00975,0.230803
1.746,285.446145,297.438502,-27.012965,300.077227,27.184487,35.936701,0.001834,35.936701,0.000051,39.707431,3.048945,0.575786,1.867074,9.790485,0.001841,0,0.011218,0.000023,27.218024,4.331,23.314401,0.108067,2.297111,1.704813,3.761099,0.900048,57300421.245394,0,475.463283,0.520617,0.520634,0.30611,0.082259,0.132247,0.018051,0.067834,-0.00041,0,0,0,0,0.000009,0.036843,0.15748,0.019478,1.432238,0.000061,2.329276,277.200892,82688.790574,333.753741,0.01,0.231968
1.756,288.41918,297.168638,-26.961517,299.80571,27.131387,36.333623,0.001869,36.333623,0.000051,39.676999,3.031299,0.575786,1.867075,9.790476,0.001807,0,0.015376,0.000027,27.218024,4.331,23.314401,0.108067,2.297051,1.704813,3.760723,0.899275,57235531.377817,0,474.01268,0.52011,0.520128,0.306161,0.081808,0.132141,0.017711,0.06696,0.000011,0,0,0,0,0.000016,0.036809,0.15748,0.019478,1.432105,0.000061,2.351471,277.181567,82658.698756,333.74203,0.01,0.232723
1.766,291.389519,296.899261,-26.914281,299.534713,27.08047,36.730241,0.001905,36.730242,0.000052,39.646856,2.995551,0.575786,1.867075,9.790467,0.001714,0,0.01939,0.000028,27.218024,4.331,23.314401,0.108067,2.297091,1.704813,3.760976,0.898502,57170623.832495,0,472.607969,0.519653,0.519669,0.306207,0.081411,0.132035,0.016794,0.063408,-0.000467,0,0,0,0,0.000026,0.036776,0.15748,0.019478,1.431931,0.000062,2.368057,277.16226,82628.63423,333.73033,0.01,0.233447
1.776,294.357167,296.630346,-26.868953,299.26423,27.030244,37.126561,0.00194,37.126561,0.000052,39.617127,2.948464,0.575786,1.867075,9.790458,0.001583,0,0.023136,0.000021,27.218024,4.331,23.314401,0.108067,2.297195,1.704813,3.761634,0.89773,57105848.56687,0,471.212186,0.519201,0.519214,0.306254,0.081018,0.131929,0.015509,0.058742,-0.000016,0,0,0,0,0.000037,0.036743,0.15748,0.019478,1.431718,0.000064,2.384642,277.14297,82598.596945,333.71864,0.01,0.23416
1.786,297.322128,296.361876,-26.825391,298.994256,26.980742,37.522586,0.001976,37.522586,0.000053,39.587922,2.891166,0.575786,1.867075,9.790449,0.001419,0,0.026515,-0.000009,27.218024,4.331,23.314401,0.108067,2.297357,1.704813,3.762662,0.89696,57041204.480941,0,469.82536,0.518754,0.518765,0.3063,0.080631,0.131824,0.01389,0.051841,0.000221,0,0,0,0,0.000048,0.03671,0.15748,0.019478,1.43147,0.000066,2.401228,277.123698,82568.586856,333.706961,0.01,0.234876
1.796,300.284406,296.093833,-26.783408,298.724788,26.931991,37.918322,0.002011,37.918322,0.000053,39.559335,2.825105,0.575786,1.867075,9.79044,0.001225,0,0.029459,-0.000019,27.218024,4.331,23.314401,0.108067,2.29757,1.704813,3.764014,0.896191,56976690.875435,0,468.44756,0.518312,0.51832,0.306346,0.080248,0.131719,0.01198,0.045229,-0.000331,0,0,0,0,0.00006,0.036677,0.15748,0.019478,1.431189,0.000069,2.417814,277.104443,82538.603918,333.695293,0.01,0.235603
1.806,303.244006,295.826205,-26.742117,298.455822,26.883932,38.313775,0.002048,38.313775,0.000053,39.53143,2.757707,0.575786,1.867075,9.790431,0.001024,0,0.031954,0.000022,27.218024,4.331,23.314401,0.108067,2.297795,1.704813,3.765446,0.895425,56912454.506916,0,467.082635,0.517876,0.517882,0.306391,0.079871,0.131614,0.010006,0.037924,-0.000144,0,0,0,0,0.000071,0.036644,0.15748,0.019478,1.430882,0.000073,2.439914,277.085206,82508.64809,333.683635,0.01,0.236327
1.816,306.200931,295.558987,-26.701563,298.187351,26.836556,38.708952,0.002084,38.708952,0.000054,39.504196,2.688356,0.575786,1.867075,9.790421,0.000814,0,0.034012,0.000014,27.218024,4.331,23.314401,0.108067,2.298036,1.704813,3.766976,0.894663,56848445.204109,0,465.729215,0.517446,0.517449,0.306437,0.079499,0.13151,0.00795,0.029875,-0.00012,0,0,0,0,0.00008,0.036611,0.15748,0.019478,1.430551,0.000077,2.46569,277.065986,82478.719328,333.671987,0.01,0.237055
1.826,309.155187,295.29217,-26.661979,297.919373,26.78989,39.103861,0.00212,39.103861,0.000054,39.477679,2.614784,0.575786,1.867075,9.790412,0.000589,0,0.03558,0.000031,27.218024,4.331,23.314401,0.108067,2.298304,1.704813,3.768677,0.893902,56784563.980104,0,464.38476,0.51702,0.517022,0.306482,0.079132,0.131406,0.005748,0.021088,0.000004,0,0,0,0,0.000088,0.036578,0.15748,0.019478,1.430203,0.00008,2.491466,277.046783,82448.817594,333.660351,0.01,0.237777
1.836,312.106776,295.025745,-26.623155,297.651883,26.743906,39.498508,0.002157,39.498508,0.000055,39.451912,2.538532,0.575786,1.867075,9.790403,0.000353,0,0.036624,0,27.218024,4.331,23.314401,0.108067,2.29859,1.704813,3.770495,0.893143,56720810.045218,0,463.049249,0.516599,0.516599,0.306527,0.078769,0.131302,0.003446,0.012806,-0.000178,0,0,0,0,0.000093,0.036545,0.15748,0.019478,1.429841,0.000083,2.517242,277.027598,82418.942845,333.648724,0.01,0.238504
1.846,315.055703,294.759705,-26.584865,297.384878,26.698552,39.892902,0.002194,39.892902,0.000055,39.426915,2.461218,0.575786,1.867075,9.790394,0.000113,0,0.037096,0.000054,27.218024,4.331,23.314401,0.108067,2.298886,1.704813,3.772375,0.892385,56657182.634265,0,461.722625,0.516182,0.516182,0.306572,0.07841,0.131199,0.001098,0.003846,-0.000315,0,0,0,0,0.000096,0.036512,0.15748,0.019478,1.429472,0.000087,2.543018,277.00843,82389.095043,333.637109,0.01,0.239234
1.856,318.001971,294.494045,-26.5473,297.118352,26.653857,40.287049,0.002231,40.287049,0.000055,39.402699,2.380949,0.575786,1.867075,9.790385,0.000139,0,-0.037067,0.000004,27.218024,4.331,23.314401,0.108067,2.298728,1.704813,3.771369,0.891627,56593592.064291,0,460.402674,0.515769,0.515769,0.306617,0.078055,0.131096,0.001352,0.004796,0.000326,0,0,0,0,-0.000096,0.03648,0.15748,0.019478,1.429101,0.00009,2.56548,276.989279,82359.27415,333.625503,0.01,0.239942
1.866,320.945585,294.228758,-26.510099,296.852305,26.609723,40.680959,0.002269,40.680959,0.000056,39.379296,2.300443,0.575786,1.867075,9.790376,0.000392,0,-0.036493,0.000006,27.218024,4.331,23.314401,0.108067,2.298183,1.704813,3.767909,0.890869,56530067.310289,0,459.090046,0.515359,0.51536,0.306662,0.077704,0.130993,0.003818,0.01423,-0.000118,0,0,0,0,-0.000093,0.036447,0.15748,0.019478,1.428733,0.000092,2.585734,276.970146,82329.480126,333.613908,0.01,0.240691
1.876,323.886548,293.963843,-26.472747,296.586732,26.565969,41.074638,0.002307,41.074638,0.000056,39.356681,2.223587,0.575786,1.867075,9.790367,0.000633,0,-0.035372,-0.000028,27.218024,4.331,23.314401,0.108067,2.297658,1.704813,3.764576,0.890113,56466666.841865,0,457.785971,0.514954,0.514956,0.306707,0.077356,0.13089,0.006178,0.023089,-0.000252,0,0,0,0,-0.000088,0.036415,0.15748,0.019478,1.428373,0.000093,2.605987,276.951029,82299.712935,333.602324,0.01,0.241426
1.886,326.824863,293.699304,-26.435007,296.32163,26.522451,41.468095,0.002345,41.468095,0.000057,39.334809,2.151929,0.575786,1.867075,9.790358,0.000859,0,-0.033734,0,27.218024,4.331,23.314401,0.108067,2.297162,1.704813,3.761426,0.889358,56403389.947572,0,456.490209,0.514553,0.514557,0.306752,0.077013,0.130788,0.008379,0.031614,-0.000044,0,0,0,0,-0.00008,0.036382,0.15748,0.019478,1.428027,0.000095,2.626241,276.93193,82269.972538,333.59075,0.01,0.242151
1.896,329.760535,293.435145,-26.396653,296.056997,26.479018,41.861336,0.002384,41.861336,0.000057,39.313623,2.086887,0.575786,1.867076,9.790349,0.001063,0,-0.031586,0.000009,27.218024,4.331,23.314401,0.108067,2.296703,1.704813,3.75851,0.888605,56340235.933661,0,455.202492,0.514156,0.514162,0.306797,0.076673,0.130685,0.010375,0.038985,0.000027,0,0,0,0,-0.00007,0.03635,0.15748,0.019478,1.4277,0.000096,2.646494,276.912849,82240.258898,333.579186,0.01,0.242875
1.906,332.693567,293.171364,-26.360936,295.79283,26.436832,42.254369,0.002423,42.254369,0.000057,39.293125,2.001778,0.575786,1.867076,9.79034,0.00133,0,-0.029013,0.00002,27.218024,4.331,23.314401,0.108067,2.296136,1.704813,3.75491,0.887841,56276490.400858,0,453.906897,0.513757,0.513766,0.306842,0.076333,0.130582,0.01299,0.049207,0.000474,0,0,0,0,-0.000059,0.036318,0.15748,0.019478,1.427397,0.000098,2.640222,276.893784,82210.571976,333.567633,0.01,0.243604
1.916,335.623964,292.907926,-26.326406,295.529132,26.395465,42.647202,0.002462,42.647202,0.000058,39.273586,1.908118,0.575786,1.867076,9.790331,0.001623,0,-0.025758,0.000032,27.218024,4.331,23.314401,0.108067,2.295525,1.704813,3.751028,0.887072,56212392.066664,0,452.609004,0.513358,0.513371,0.306887,0.075993,0.130478,0.015867,0.059486,0.000408,0,0,0,0,-0.000047,0.036285,0.15748,0.019478,1.427122,0.000099,2.616266,276.874736,82180.911735,333.55609,0.01,0.24434
1.926,338.551727,292.64484,-26.29052,295.2659,26.353857,43.039844,0.002501,43.039844,0.000058,39.254928,1.826019,0.575786,1.867076,9.790322,0.001879,0,-0.021907,0.000022,27.218024,4.331,23.314401,0.108067,2.294978,1.704813,3.747556,0.886303,56148415.889088,0,451.31895,0.512963,0.512981,0.306933,0.075656,0.130374,0.018376,0.069214,-0.000059,0,0,0,0,-0.000034,0.036253,0.15748,0.019478,1.426884,0.000101,2.59231,276.855706,82151.27814,333.544558,0.01,0.245083
1.936,341.476862,292.382121,-26.252996,295.003133,26.311735,43.432303,0.002541,43.432303,0.000059,39.237025,1.757157,0.575786,1.867076,9.790313,0.002091,0,-0.017578,-0.000002,27.218024,4.331,23.314401,0.108067,2.294505,1.704813,3.744556,0.885537,56084561.365042,0,450.036256,0.512572,0.512595,0.306978,0.075324,0.13027,0.020461,0.076417,0.000313,0,0,0,0,-0.000022,0.036221,0.15748,0.019478,1.426686,0.000102,2.568354,276.836692,82121.671155,333.533036,0.01,0.2458
1.946,344.399371,292.119786,-26.21364,294.740831,26.268876,43.824587,0.002581,43.824587,0.000059,39.21974,1.702624,0.575786,1.867076,9.790304,0.002256,0,-0.012829,0.000005,27.218024,4.331,23.314401,0.108067,2.294113,1.704813,3.742066,0.884771,56020827.951889,0,448.76049,0.512185,0.512211,0.307023,0.074995,0.130167,0.022082,0.082284,-0.000049,0,0,0,0,-0.000012,0.036189,0.15748,0.019478,1.426533,0.000103,2.544398,276.817696,82092.090742,333.521524,0.01,0.2465
1.956,347.319259,291.85786,-26.170289,294.478991,26.224107,44.216699,0.002622,44.2167,0.000059,39.20288,1.679211,0.575786,1.867076,9.790295,0.002319,0,-0.007855,-0.000011,27.218024,4.331,23.314401,0.108067,2.293893,1.704813,3.740667,0.884013,55957624.649229,0,447.499574,0.511804,0.511832,0.307068,0.074672,0.130064,0.022707,0.084948,-0.000112,0,0,0,0,-0.000004,0.036157,0.15748,0.019478,1.42643,0.000104,2.535687,276.798717,82062.536862,333.510022,0.01,0.247235
1.966,350.23653,291.596389,-26.123617,294.217613,26.17767,44.608644,0.002662,44.608644,0.00006,39.186089,1.68139,0.575786,1.867076,9.790286,0.002299,0,-0.002858,0.000013,27.218024,4.331,23.314401,0.108067,2.293815,1.704813,3.740173,0.883261,55894813.684926,0,446.250361,0.51143,0.511458,0.307112,0.074355,0.129963,0.022504,0.083701,0.000244,0,0,0,0,-0.000001,0.036125,0.15748,0.019478,1.426376,0.000105,2.537139,276.779755,82033.009469,333.498531,0.01,0.247949
1.976,353.151188,291.335394,-26.075018,293.956695,26.130254,45.000421,0.002704,45.000421,0.00006,39.169203,1.698114,0.575786,1.867076,9.790277,0.002229,0,0.001989,-0.000001,27.218024,4.331,23.314401,0.108067,2.293821,1.704813,3.740208,0.88251,55832121.738762,0,445.007242,0.511059,0.511085,0.307156,0.074041,0.129862,0.021816,0.08124,-0.000301,0,0,0,0,0,0.036093,0.15748,0.019478,1.426372,0.000105,2.538592,276.760809,82003.508518,333.48705,0.01,0.248713
1.986,356.063239,291.074895,-26.024621,293.696237,26.081963,45.392028,0.002745,45.392028,0.00006,39.152081,1.728561,0.575786,1.867076,9.790268,0.002113,0,0.006673,0.000004,27.218024,4.331,23.314401,0.108067,2.293906,1.704813,3.740747,0.881761,55769548.347325,0,443.770273,0.510692,0.510715,0.3072,0.073731,0.129761,0.020666,0.07695,0.000166,0,0,0,0,0.000003,0.036061,0.15748,0.019478,1.426416,0.000105,2.540044,276.741881,81974.033958,333.47558,0.01,0.249437
1.996,358.972688,290.814907,-25.972595,293.436239,26.032948,45.783461,0.002787,45.783461,0.000061,39.134589,1.771644,0.575786,1.867076,9.790259,0.001953,0,0.011041,-0.000025,27.218024,4.331,23.314401,0.108067,2.294064,1.704813,3.741755,0.881012,55707093.075356,0,442.539577,0.510328,0.510348,0.307244,0.073424,0.12966,0.019089,0.070973,0.000088,0,0,0,0,0.000009,0.036029,0.15748,0.019478,1.426505,0.000105,2.541497,276.72297,81944.585739,333.46412,0.01,0.250189
2.006,361.879539,290.555448,-25.919182,293.1767,25.983406,46.174718,0.002829,46.174718,0.000061,39.116609,1.825762,0.575786,1.867076,9.79025,0.001754,0,0.014983,-0.000037,27.218024,4.331,23.314401,0.108067,2.294289,1.704813,3.74318,0.880265,55644743.002827,0,441.315057,0.509967,0.509983,0.307288,0.07312,0.12956,0.017135,0.063835,0.000056,0,0,0,0,0.000016,0.035997,0.15748,0.019478,1.426636,0.000104,2.542487,276.704075,81915.163809,333.452669,0.01,0.250909
2.016,364.783798,290.296528,-25.864613,292.917618,25.933538,46.565792,0.002871,46.565792,0.000062,39.09804,1.889491,0.575786,1.867076,9.790241,0.001521,0,0.018513,-0.000033,27.218024,4.331,23.314401,0.108067,2.294572,1.704813,3.744976,0.879519,55582501.770168,0,440.096994,0.50961,0.509622,0.307332,0.072819,0.12946,0.014849,0.056001,-0.000301,0,0,0,0,0.000025,0.035966,0.15748,0.019478,1.426804,0.000102,2.543169,276.685197,81885.768113,333.44123,0.01,0.251633
2.026,367.685471,290.038159,-25.809108,292.658992,25.883539,46.956676,0.002914,46.956676,0.000062,39.078789,1.961517,0.575786,1.867076,9.790232,0.001259,0,0.021474,-0.000029,27.218024,4.331,23.314401,0.108067,2.294906,1.704813,3.747097,0.878774,55520377.092643,0,438.885749,0.509256,0.509264,0.307375,0.072521,0.12936,0.012274,0.046087,0.000024,0,0,0,0,0.000033,0.035934,0.15748,0.019478,1.427004,0.0001,2.54385,276.666336,81856.398596,333.4298,0.01,0.252352
2.036,370.584563,289.780349,-25.75295,292.400819,25.833624,47.347365,0.002957,47.347365,0.000062,39.058785,2.040021,0.575786,1.867077,9.790223,0.000972,0,0.023853,-0.000035,27.218024,4.331,23.314401,0.108067,2.295281,1.704813,3.749482,0.878031,55458368.347938,0,437.681498,0.508905,0.50891,0.307419,0.072226,0.12926,0.009469,0.035511,-0.000346,0,0,0,0,0.000041,0.035903,0.15748,0.019478,1.427231,0.000098,2.544532,276.647492,81827.055201,333.41838,0.01,0.253082
2.046,373.48108,289.523102,-25.69642,292.143098,25.783986,47.737849,0.003,47.737849,0.000063,39.03797,2.123188,0.575786,1.867077,9.790215,0.000667,0,0.025587,-0.000075,27.218024,4.331,23.314401,0.108067,2.295688,1.704813,3.752067,0.877288,55396474.870222,0,436.484372,0.508557,0.50856,0.307462,0.071934,0.129161,0.006495,0.02439,-0.000345,0,0,0,0,0.000047,0.035871,0.15748,0.019478,1.427479,0.000097,2.545214,276.628665,81797.737873,333.406971,0.01,0.253781
2.056,376.375027,289.266412,-25.642888,291.885825,25.735732,48.128121,0.003043,48.128122,0.000063,39.016379,2.184075,0.575786,1.867077,9.790206,0.000433,0,0.026713,-0.000133,27.218024,4.331,23.314401,0.108067,2.295974,1.704813,3.753884,0.876537,55334044.382676,0,435.28039,0.508208,0.508209,0.307506,0.071641,0.12906,0.004216,0.016207,-0.000107,0,0,0,0,0.000052,0.035839,0.15748,0.019478,1.427741,0.000095,2.521687,276.609854,81768.446554,333.395572,0.01,0.254487
2.066,379.26641,289.010241,-25.591424,291.629003,25.688417,48.518175,0.003087,48.518175,0.000064,38.994307,2.230202,0.575786,1.867077,9.790197,0.000247,0,0.027426,-0.000239,27.218024,4.331,23.314401,0.108067,2.29618,1.704813,3.75519,0.87578,55271295.599566,0,434.073943,0.507858,0.507859,0.30755,0.071349,0.128959,0.002399,0.008532,0.000112,0,0,0,0,0.000054,0.035808,0.15748,0.019478,1.428012,0.000093,2.482021,276.59106,81739.18119,333.384183,0.01,0.255195
2.076,382.155234,288.754584,-25.540164,291.372628,25.641453,48.908006,0.003131,48.908006,0.000064,38.97177,2.276874,0.575786,1.867077,9.790188,0.000057,0,0.027725,-0.00114,27.218024,4.331,23.314401,0.108067,2.296391,1.704813,3.756531,0.875024,55208662.351344,0,432.874277,0.507512,0.507512,0.307594,0.07106,0.128858,0.000556,0.002047,0.000175,0,0,0,0,0.000056,0.035777,0.15748,0.019478,1.428288,0.000091,2.442355,276.572283,81709.941728,333.372803,0.01,0.255899
2.086,385.041504,288.499437,-25.489255,291.116698,25.594895,49.297609,0.003175,49.297609,0.000064,38.948769,2.32304,0.575786,1.867077,9.790179,0.000131,0,-0.027658,-0.000534,27.218024,4.331,23.314401,0.108067,2.296153,1.704813,3.755021,0.87427,55146144.146881,0,431.681321,0.507169,0.507169,0.307638,0.070773,0.128757,0.001277,0.005047,0.000157,0,0,0,0,-0.000056,0.035745,0.15748,0.019478,1.428565,0.000089,2.402689,276.553522,81680.728116,333.361434,0.01,0.25664
2.096,387.925224,288.244797,-25.438832,290.861209,25.548785,49.68698,0.003219,49.68698,0.000065,38.925313,2.36775,0.575786,1.867077,9.79017,0.000316,0,-0.027199,-0.00022,27.218024,4.331,23.314401,0.108067,2.295729,1.704813,3.752325,0.873517,55083740.398039,0,430.49498,0.506828,0.506829,0.307682,0.070489,0.128657,0.003067,0.011317,0.000237,0,0,0,0,-0.000054,0.035714,0.15748,0.019478,1.428839,0.000086,2.363023,276.534778,81651.540304,333.350075,0.01,0.257376
2.106,390.806401,287.99067,-25.385021,290.606158,25.502318,50.076114,0.003264,50.076114,0.000065,38.901329,2.443144,0.575786,1.867077,9.790161,0.000602,0,-0.026293,-0.000101,27.218024,4.331,23.314401,0.108067,2.295134,1.704813,3.748546,0.872779,55022324.22819,0,429.334549,0.506497,0.506499,0.307725,0.070214,0.128558,0.005851,0.021542,-0.000425,0,0,0,0,-0.00005,0.035683,0.15748,0.019478,1.429107,0.000082,2.355954,276.51605,81622.37824,333.338727,0.01,0.258089
2.116,393.68504,287.737098,-25.329506,290.351536,25.456135,50.465003,0.003309,50.465003,0.000066,38.876428,2.535931,0.575786,1.867077,9.790152,0.000945,0,-0.024637,-0.000089,27.218024,4.331,23.314401,0.108067,2.294443,1.704813,3.744162,0.872051,54961600.914575,0,428.193796,0.506173,0.506178,0.307767,0.069944,0.128462,0.009201,0.034924,-0.000384,0,0,0,0,-0.000044,0.035652,0.15748,0.019478,1.429362,0.000079,2.370617,276.497339,81593.241869,333.327388,0.01,0.258801
