# 15MPH-45DEG-SA (Up to date)
# 2988 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (29.7 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
8.366,1787.394006,171.872083,-14.095758,175.971768,14.131576,327.91968,0.097935,327.919694,0.000299,37.763077,1.005499,0.575786,1.867129,9.785868,0.001279,0,0.007503,0.000024,27.218024,4.331,23.314401,0.108067,2.256936,1.704813,3.505989,0.541173,29883026.257484,0,120.161256,0.439362,0.43937,0.323343,0.023238,0.092781,0.01193,0.041458,0.000292,0,0,0,0,0.000011,0.021732,0.15748,0.019478,1.318849,0.000527,6.245568,267.438231,68488.697183,327.837568,0.01,0.393252
8.376,1789.112022,171.731203,-14.080237,175.831983,14.118163,328.297259,0.098168,328.297274,0.000299,37.752879,1.034145,0.575786,1.867129,9.785863,0.00094,0,0.008167,0.000015,27.218024,4.331,23.314401,0.108067,2.257472,1.704813,3.509396,0.540777,29856233.337591,0,119.946977,0.439321,0.439325,0.323358,0.023215,0.092749,0.008763,0.031017,-0.000237,0,0,0,0,0.000013,0.021715,0.15748,0.019478,1.318927,0.000528,6.267268,267.427064,68473.769473,327.830801,0.01,0.393608
8.386,1790.82863,171.590479,-14.064694,175.69229,14.104806,328.674736,0.098401,328.674751,0.000299,37.742394,1.062993,0.575786,1.867129,9.785858,0.000597,0,0.008637,0.000014,27.218024,4.331,23.314401,0.108067,2.258017,1.704813,3.512855,0.540381,29829464.995652,0,119.733371,0.43928,0.439281,0.323372,0.023192,0.092716,0.005562,0.019412,-0.000176,0,0,0,0,0.000015,0.021698,0.15748,0.019478,1.319012,0.000528,6.288969,267.415906,68458.853998,327.824039,0.01,0.393966
8.396,1792.543832,171.44991,-14.049176,175.552689,14.091541,329.052106,0.098635,329.052121,0.0003,37.731619,1.091862,0.575786,1.867129,9.785852,0.000253,0,0.008899,0.000008,27.218024,4.331,23.314401,0.108067,2.258567,1.704813,3.516346,0.539985,29802721.129345,0,119.520446,0.439239,0.439239,0.323386,0.023169,0.092683,0.002348,0.008605,0.000308,0,0,0,0,0.000016,0.021681,0.15748,0.019478,1.319099,0.000529,6.310669,267.404757,68443.950743,327.817283,0.01,0.394317
8.406,1794.257629,171.309516,-14.026124,175.41318,14.073495,329.429367,0.098869,329.429382,0.0003,37.720465,1.153735,0.575786,1.867129,9.785847,0.000459,0,-0.008912,-0.000018,27.218024,4.331,23.314401,0.108067,2.2582,1.704813,3.514019,0.53964,29778808.993149,0,119.332385,0.439203,0.439204,0.323399,0.023149,0.092655,0.004267,0.015402,-0.000202,0,0,0,0,-0.000016,0.021664,0.15748,0.019478,1.319189,0.00053,6.39929,267.393617,68429.059695,327.810532,0.01,0.394679
8.416,1795.970023,171.169395,-13.998217,175.273767,14.052789,329.806513,0.099103,329.806527,0.0003,37.708509,1.23726,0.575786,1.867129,9.785842,0.001407,0,-0.008327,-0.00002,27.218024,4.331,23.314401,0.108067,2.256603,1.704813,3.503877,0.53933,29756805.225646,0,119.162689,0.43917,0.439179,0.32341,0.023131,0.092629,0.013124,0.046202,0.000002,0,0,0,0,-0.000014,0.021647,0.15748,0.019478,1.319275,0.000531,6.532524,267.382487,68414.180834,327.803787,0.01,0.395211
8.426,1797.681018,171.029551,-13.970622,175.134448,14.032843,330.183534,0.099337,330.183549,0.000301,37.695721,1.319997,0.575786,1.86713,9.785836,0.002343,0,-0.007197,-0.000024,27.218024,4.331,23.314401,0.108067,2.255035,1.704813,3.493916,0.53902,29734841.690081,0,118.995542,0.439138,0.439163,0.323421,0.023114,0.092604,0.021917,0.076852,0.000458,0,0,0,0,-0.00001,0.02163,0.15748,0.019478,1.319353,0.000532,6.665758,267.371365,68399.314136,327.797047,0.01,0.39577
8.436,1799.390615,170.889981,-13.943469,174.995221,14.013717,330.560424,0.099572,330.560439,0.000301,37.682113,1.401406,0.575786,1.86713,9.785831,0.003261,0,-0.005517,-0.000028,27.218024,4.331,23.314401,0.108067,2.253504,1.704813,3.484195,0.538711,29712917.692111,0,118.830787,0.439106,0.439154,0.323432,0.023096,0.092579,0.030587,0.106712,-0.000323,0,0,0,0,-0.000006,0.021613,0.15748,0.019478,1.319417,0.000533,6.798993,267.360253,68384.459578,327.790313,0.01,0.396318
8.446,1801.098818,170.75068,-13.916868,174.856085,13.995448,330.937174,0.099807,330.937189,0.000302,37.667699,1.481003,0.575786,1.86713,9.785826,0.004156,0,-0.003302,-0.000019,27.218024,4.331,23.314401,0.108067,2.252019,1.704813,3.474768,0.538402,29691032.733156,0,118.668229,0.439074,0.439151,0.323443,0.023078,0.092553,0.039082,0.135684,0.000065,0,0,0,0,-0.000002,0.021596,0.15748,0.019478,1.319462,0.000534,6.932227,267.34915,68369.617135,327.783585,0.01,0.396774
8.456,1802.80563,170.611634,-13.893688,174.717037,13.97944,331.313775,0.100042,331.31379,0.000302,37.652534,1.546025,0.575786,1.86713,9.785821,0.00489,0,-0.000574,-0.000019,27.218024,4.331,23.314401,0.108067,2.250802,1.704813,3.46704,0.538075,29668157.099422,0,118.497328,0.43904,0.439147,0.323455,0.023059,0.092526,0.046082,0.159567,0.000227,0,0,0,0,-0,0.021579,0.15748,0.019478,1.319482,0.000535,7.04132,267.338055,68354.786784,327.776862,0.01,0.397235
8.466,1804.511052,170.472801,-13.87307,174.578076,13.965049,331.690222,0.100277,331.690238,0.000302,37.6368,1.600165,0.575786,1.86713,9.785816,0.005505,0,0.002504,-0.000026,27.218024,4.331,23.314401,0.108067,2.249783,1.704813,3.46057,0.537736,29644627.4597,0,118.320659,0.439005,0.43914,0.323467,0.02304,0.092499,0.051963,0.18014,0.000499,0,0,0,0,0.000001,0.021562,0.15748,0.019478,1.319472,0.000536,7.134318,267.32697,68339.968506,327.770144,0.01,0.397673
8.476,1806.215087,170.33417,-13.853251,174.4392,13.951311,332.066509,0.100513,332.066525,0.000303,37.62054,1.651223,0.575786,1.86713,9.78581,0.006084,0,0.005951,-0.000019,27.218024,4.331,23.314401,0.108067,2.248825,1.704813,3.454485,0.537398,29621127.894413,0,118.144726,0.43897,0.439134,0.323479,0.023021,0.092471,0.057524,0.199062,-0.000196,0,0,0,0,0.000007,0.021545,0.15748,0.019478,1.31943,0.000537,7.227316,267.315894,68325.162281,327.763432,0.01,0.398108
8.486,1807.917736,170.195734,-13.834289,174.300409,13.938216,332.442631,0.100748,332.442647,0.000303,37.603786,1.698913,0.575786,1.86713,9.785805,0.006625,0,0.009727,-0.000021,27.218024,4.331,23.314401,0.108067,2.247932,1.704813,3.448812,0.53706,29597658.350168,0,117.969334,0.438935,0.439129,0.323491,0.023001,0.092443,0.062734,0.216797,0.000185,0,0,0,0,0.000019,0.021528,0.15748,0.019478,1.319352,0.000538,7.320314,267.304827,68310.368094,327.756725,0.01,0.398539
8.496,1809.619002,170.057482,-13.816243,174.1617,13.925748,332.818584,0.100984,332.818599,0.000303,37.586574,1.742954,0.575786,1.86713,9.7858,0.007125,0,0.013807,-0.000017,27.218024,4.331,23.314401,0.108067,2.247107,1.704813,3.443577,0.536722,29574218.734701,0,117.794285,0.438901,0.439125,0.323503,0.022982,0.092415,0.067561,0.232186,-0.000402,0,0,0,0,0.000038,0.021511,0.15748,0.019478,1.319234,0.000538,7.413312,267.293768,68295.585927,327.750024,0.01,0.398978
8.506,1811.318886,169.919386,-13.806401,174.023072,13.916952,333.194362,0.101221,333.194377,0.000304,37.56903,1.750674,0.575786,1.86713,9.785795,0.007234,0,0.018115,-0.00001,27.218024,4.331,23.314401,0.108067,2.246908,1.704813,3.44231,0.536335,29548089.273024,0,117.59036,0.438861,0.439092,0.323517,0.02296,0.092384,0.068613,0.236346,-0.000162,0,0,0,0,0.000066,0.021494,0.15748,0.019478,1.319075,0.000539,7.443159,267.282719,68280.815766,327.743328,0.01,0.399431
8.516,1813.01739,169.781343,-13.802278,173.884524,13.91067,333.569965,0.101457,333.56998,0.000304,37.551608,1.733165,0.575786,1.86713,9.785789,0.00707,0,0.022308,-0.000017,27.218024,4.331,23.314401,0.108067,2.247144,1.704813,3.443808,0.535916,29520172.35104,0,117.366925,0.438818,0.439038,0.323532,0.022936,0.092349,0.067026,0.231116,-0.000332,0,0,0,0,0.0001,0.021477,0.15748,0.019478,1.318873,0.000539,7.430905,267.271679,68266.057602,327.736637,0.01,0.399869
8.526,1814.714513,169.643337,-13.799037,173.746054,13.904848,333.945394,0.101694,333.94541,0.000305,37.534379,1.71213,0.575786,1.86713,9.785784,0.006865,0,0.026425,-0.000009,27.218024,4.331,23.314401,0.108067,2.247446,1.704813,3.445726,0.535497,29492278.985874,0,117.143306,0.438774,0.438983,0.323547,0.022912,0.092315,0.065045,0.223501,-0.000482,0,0,0,0,0.00014,0.02146,0.15748,0.019478,1.318629,0.000539,7.418652,267.260648,68251.311429,327.729952,0.01,0.4003
8.536,1816.410257,169.505359,-13.796633,173.607662,13.899484,334.320653,0.101931,334.320668,0.000305,37.517376,1.687772,0.575786,1.86713,9.785779,0.006621,0,0.030381,-0.000001,27.218024,4.331,23.314401,0.108067,2.247811,1.704813,3.448046,0.535078,29464409.491853,0,116.919596,0.438731,0.438925,0.323562,0.022889,0.092281,0.062689,0.216269,0.000347,0,0,0,0,0.000185,0.021443,0.15748,0.019478,1.318345,0.000538,7.406398,267.249625,68236.577247,327.723273,0.01,0.40074
8.546,1818.10462,169.367402,-13.795031,173.469347,13.894581,334.695742,0.102168,334.695758,0.000305,37.500634,1.660275,0.575786,1.86713,9.785774,0.00634,0,0.034183,-0.000004,27.218024,4.331,23.314401,0.108067,2.248237,1.704813,3.450753,0.534659,29436563.921516,0,116.695889,0.438688,0.438866,0.323577,0.022865,0.092247,0.059976,0.206991,-0.000495,0,0,0,0,0.000235,0.021426,0.15748,0.019478,1.318022,0.000538,7.394144,267.238612,68221.855052,327.716599,0.01,0.4012
8.556,1819.797605,169.22945,-13.79641,173.331107,13.891196,335.070666,0.102405,335.070682,0.000306,37.484208,1.620003,0.575786,1.86713,9.785769,0.005916,0,0.037789,-0.000003,27.218024,4.331,23.314401,0.108067,2.248894,1.704813,3.454923,0.534225,29407905.494239,0,116.463749,0.438644,0.438799,0.323592,0.022841,0.092211,0.055895,0.193053,-0.000286,0,0,0,0,0.000288,0.021409,0.15748,0.019478,1.317662,0.000538,7.362445,267.227608,68207.144844,327.70993,0.01,0.401643
8.566,1821.489209,169.091469,-13.799945,173.192941,13.889046,335.445428,0.102643,335.445444,0.000306,37.468253,1.5707,0.575786,1.86713,9.785763,0.005389,0,0.04109,-0.000001,27.218024,4.331,23.314401,0.108067,2.249719,1.704813,3.460163,0.533782,29378714.876748,0,116.226477,0.438599,0.438727,0.323608,0.022815,0.092175,0.050834,0.175736,0.000489,0,0,0,0,0.000341,0.021392,0.15748,0.019478,1.317267,0.000537,7.317781,267.216612,68192.446624,327.703267,0.01,0.402226
8.576,1823.179434,168.953449,-13.804092,173.054848,13.887444,335.820033,0.102881,335.820049,0.000306,37.452802,1.519256,0.575786,1.867131,9.785758,0.004832,0,0.044064,0.000008,27.218024,4.331,23.314401,0.108067,2.250594,1.704813,3.465721,0.533338,29349549.951828,0,115.989986,0.438553,0.438657,0.323624,0.022791,0.092139,0.045511,0.157591,-0.000372,0,0,0,0,0.000393,0.021375,0.15748,0.019478,1.316841,0.000537,7.273118,267.205626,68177.760394,327.696609,0.01,0.402677
8.586,1824.868278,168.815385,-13.808773,172.916826,13.886377,336.194486,0.103119,336.194502,0.000307,37.437875,1.466027,0.575786,1.867131,9.785753,0.004251,0,0.046704,0.000015,27.218024,4.331,23.314401,0.108067,2.251514,1.704813,3.471559,0.532895,29320410.661692,0,115.754421,0.438508,0.438588,0.323639,0.022766,0.092103,0.039964,0.137944,-0.00042,0,0,0,0,0.000442,0.021359,0.15748,0.019478,1.316387,0.000536,7.228454,267.194648,68163.086159,327.689957,0.01,0.403121
8.596,1826.555741,168.677272,-13.813914,172.778874,13.885824,336.568792,0.103357,336.568808,0.000307,37.423487,1.411351,0.575786,1.867131,9.785748,0.003647,0,0.048998,0.00002,27.218024,4.331,23.314401,0.108067,2.252472,1.704813,3.477645,0.532453,29291296.851227,0,115.519912,0.438463,0.438522,0.323655,0.022741,0.092067,0.034229,0.118364,-0.000168,0,0,0,0,0.000487,0.021342,0.15748,0.019478,1.315908,0.000535,7.18379,267.18368,68148.423922,327.68331,0.01,0.403554
8.606,1828.241823,168.539124,-13.812657,172.640993,13.88192,336.942957,0.103596,336.942973,0.000307,37.40957,1.384997,0.575786,1.867131,9.785743,0.003355,0,0.050948,0.000024,27.218024,4.331,23.314401,0.108067,2.252926,1.704813,3.480523,0.532057,29264765.067969,0,115.310417,0.438423,0.438473,0.323669,0.022719,0.092035,0.031463,0.109245,-0.000374,0,0,0,0,0.000527,0.021325,0.15748,0.019478,1.315408,0.000535,7.198699,267.17272,68133.773687,327.676668,0.01,0.403999
8.616,1829.926524,168.401025,-13.807288,172.503183,13.875764,337.316983,0.103835,337.316999,0.000308,37.39576,1.376815,0.575786,1.867131,9.785737,0.003265,0,0.052874,0.000034,27.218024,4.331,23.314401,0.108067,2.253051,1.704813,3.48132,0.531692,29239963.217718,0,115.117251,0.438386,0.438433,0.323682,0.022698,0.092005,0.030607,0.105709,-0.000377,0,0,0,0,0.000569,0.021308,0.15748,0.019478,1.314889,0.000534,7.253324,267.16177,68119.135454,327.670032,0.01,0.40444
8.626,1831.609844,168.262977,-13.802307,172.365444,13.869857,337.690872,0.104074,337.690888,0.000308,37.382039,1.367203,0.575786,1.867131,9.785732,0.003157,0,0.054731,0.000033,27.218024,4.331,23.314401,0.108067,2.253205,1.704813,3.482299,0.531328,29215187.750936,0,114.924354,0.438349,0.438393,0.323695,0.022678,0.091976,0.029587,0.101988,0.000358,0,0,0,0,0.00061,0.021291,0.15748,0.019478,1.314351,0.000533,7.307948,267.150828,68104.509218,327.663402,0.01,0.404869
8.636,1833.291784,168.124977,-13.797706,172.227776,13.864198,338.064624,0.104313,338.064641,0.000309,37.368421,1.356204,0.575786,1.867131,9.785727,0.003032,0,0.056507,0.00004,27.218024,4.331,23.314401,0.108067,2.253388,1.704813,3.483457,0.530963,29190438.47984,0,114.731739,0.438312,0.438353,0.323708,0.022657,0.091946,0.028406,0.098008,-0.000416,0,0,0,0,0.000651,0.021274,0.15748,0.019478,1.313795,0.000532,7.362573,267.139895,68089.894975,327.656777,0.01,0.405319
8.646,1834.972344,167.987022,-13.793469,172.090178,13.858782,338.438241,0.104553,338.438257,0.000309,37.354919,1.343896,0.575786,1.867131,9.785722,0.002891,0,0.058197,0.000035,27.218024,4.331,23.314401,0.108067,2.253597,1.704813,3.484785,0.5306,29165715.401329,0,114.539426,0.438275,0.438312,0.323721,0.022637,0.091917,0.027074,0.094072,-0.000154,0,0,0,0,0.000692,0.021257,0.15748,0.019478,1.313221,0.000531,7.417197,267.128972,68075.292721,327.650157,0.01,0.405752
8.656,1836.651524,167.849095,-13.793793,171.95265,13.856077,338.811723,0.104792,338.811739,0.000309,37.341597,1.312311,0.575786,1.867131,9.785717,0.00253,0,0.059797,0.000051,27.218024,4.331,23.314401,0.108067,2.254167,1.704813,3.488404,0.530207,29139423.559964,0,114.332905,0.438235,0.438263,0.323735,0.022615,0.091885,0.023667,0.081584,-0.000108,0,0,0,0,0.000732,0.021241,0.15748,0.019478,1.312631,0.00053,7.434942,267.118057,68060.702452,327.643543,0.01,0.406188
8.666,1838.329326,167.711141,-13.79719,171.815186,13.855332,339.185074,0.105032,339.18509,0.00031,37.328696,1.267973,0.575786,1.867131,9.785712,0.002021,0,0.061072,0.000074,27.218024,4.331,23.314401,0.108067,2.254982,1.704813,3.49358,0.529795,29112092.587074,0,114.117506,0.438193,0.438212,0.323749,0.022592,0.091852,0.018875,0.064691,-0.000233,0,0,0,0,0.000764,0.021224,0.15748,0.019478,1.312026,0.000529,7.4281,267.107151,68046.124168,327.636934,0.01,0.406631
8.676,1840.005747,167.573151,-13.800791,171.677787,13.854894,339.558298,0.105272,339.558315,0.00031,37.31624,1.223213,0.575786,1.867131,9.785706,0.001503,0,0.062066,0.000109,27.218024,4.331,23.314401,0.108067,2.255814,1.704813,3.498867,0.529384,29084784.644346,0,113.903069,0.438152,0.438162,0.323764,0.02257,0.091818,0.014013,0.048181,-0.00032,0,0,0,0,0.000791,0.021207,0.15748,0.019478,1.311411,0.000529,7.421258,267.096255,68031.557873,327.63033,0.01,0.407068
8.686,1841.680788,167.435124,-13.804528,171.540452,13.854724,339.9314,0.105513,339.931417,0.00031,37.304232,1.178302,0.575786,1.867131,9.785701,0.000979,0,0.062768,0.000184,27.218024,4.331,23.314401,0.108067,2.256659,1.704813,3.50423,0.528973,29057499.704867,0,113.689631,0.43811,0.438115,0.323778,0.022547,0.091785,0.009112,0.030728,0.000001,0,0,0,0,0.00081,0.02119,0.15748,0.019478,1.310786,0.000528,7.414416,267.085367,68017.003569,327.623732,0.01,0.407502
8.696,1843.354449,167.29706,-13.808335,171.403179,13.85478,340.304384,0.105753,340.304401,0.000311,37.292674,1.133492,0.575786,1.867131,9.785696,0.000452,0,0.063159,0.000424,27.218024,4.331,23.314401,0.108067,2.257511,1.704813,3.509641,0.528562,29030237.625522,0,113.477213,0.438069,0.43807,0.323793,0.022524,0.091752,0.004201,0.01407,-0.000022,0,0,0,0,0.000821,0.021174,0.15748,0.019478,1.310156,0.000527,7.407574,267.074488,68002.46126,327.61714,0.01,0.407937
8.706,1845.026729,167.158947,-13.815898,171.265968,13.857529,340.677255,0.105994,340.677272,0.000311,37.281605,1.073345,0.575786,1.867131,9.785691,0.000257,0,-0.063233,0.000809,27.218024,4.331,23.314401,0.108067,2.257809,1.704813,3.511535,0.528125,29001581.187615,0,113.254154,0.438025,0.438025,0.323808,0.0225,0.091717,0.00239,0.009057,0.00003,0,0,0,0,-0.000825,0.021157,0.15748,0.019478,1.309524,0.000526,7.367981,267.063618,67987.930949,327.610553,0.01,0.408394
8.716,1846.697628,167.020738,-13.825972,171.128814,13.862326,341.050019,0.106235,341.050035,0.000311,37.271223,1.003286,0.575786,1.867132,9.785686,0.001083,0,-0.062834,0.000203,27.218024,4.331,23.314401,0.108067,2.256407,1.704813,3.502629,0.527672,28972004.89846,0,113.025137,0.437979,0.437984,0.323824,0.022475,0.09168,0.010082,0.036289,-0.000293,0,0,0,0,-0.000816,0.02114,0.15748,0.019478,1.308893,0.000526,7.306553,267.052757,67973.412643,327.603971,0.01,0.408835
8.726,1848.367144,166.882428,-13.836002,170.991716,13.867491,341.422682,0.106476,341.422698,0.000312,37.261538,0.934009,0.575786,1.867132,9.785681,0.001898,0,-0.061977,0.000123,27.218024,4.331,23.314401,0.108067,2.255027,1.704813,3.493868,0.527218,28942453.34408,0,112.798073,0.437934,0.43795,0.32384,0.02245,0.091644,0.017719,0.062483,-0.000335,0,0,0,0,-0.000795,0.021123,0.15748,0.019478,1.308269,0.000525,7.245125,267.041906,67958.906349,327.597395,0.01,0.40928
8.736,1850.035276,166.744018,-13.845872,170.854673,13.872923,341.795252,0.106717,341.795268,0.000312,37.25254,0.865918,0.575786,1.867132,9.785676,0.0027,0,-0.060666,0.000094,27.218024,4.331,23.314401,0.108067,2.253678,1.704813,3.4853,0.526765,28912926.273426,0,112.572858,0.437888,0.437921,0.323856,0.022425,0.091607,0.025254,0.088505,0.000255,0,0,0,0,-0.000763,0.021107,0.15748,0.019478,1.307655,0.000525,7.183697,267.031063,67944.412078,327.590824,0.01,0.409719
8.746,1851.702024,166.605511,-13.855471,170.717685,13.878512,342.167735,0.106959,342.167751,0.000313,37.244215,0.799382,0.575786,1.867132,9.78567,0.003482,0,-0.058901,0.000087,27.218024,4.331,23.314401,0.108067,2.252366,1.704813,3.47697,0.526312,28883423.372609,0,112.349357,0.437843,0.437897,0.323872,0.0224,0.091571,0.032644,0.1138,-0.00042,0,0,0,0,-0.000721,0.02109,0.15748,0.019478,1.307057,0.000525,7.122269,267.020229,67929.929837,327.584259,0.01,0.410154
8.756,1853.367386,166.466916,-13.862597,170.580751,13.882506,342.540138,0.107201,342.540155,0.000313,37.236523,0.743221,0.575786,1.867132,9.785665,0.004143,0,-0.056709,0.000074,27.218024,4.331,23.314401,0.108067,2.251258,1.704813,3.469935,0.525873,28854694.420269,0,112.132666,0.437799,0.437875,0.323887,0.022376,0.091536,0.038917,0.135688,0.000105,0,0,0,0,-0.000669,0.021073,0.15748,0.019478,1.306479,0.000525,7.078253,267.009404,67915.459635,327.577699,0.01,0.410583
8.766,1855.031362,166.328263,-13.867829,170.443875,13.885228,342.912467,0.107443,342.912484,0.000313,37.229334,0.694893,0.575786,1.867132,9.78566,0.004713,0,-0.054207,0.000071,27.218024,4.331,23.314401,0.108067,2.250303,1.704813,3.463873,0.525444,28826487.716792,0,111.920467,0.437756,0.437854,0.323902,0.022353,0.091501,0.044343,0.154027,0.000173,0,0,0,0,-0.000612,0.021057,0.15748,0.019478,1.305924,0.000525,7.045844,266.998588,67901.001478,327.571144,0.01,0.411023
8.776,1856.693951,166.189561,-13.872459,170.307056,13.887634,343.284726,0.107685,343.284743,0.000314,37.222617,0.649042,0.575786,1.867132,9.785655,0.005254,0,-0.051396,0.000069,27.218024,4.331,23.314401,0.108067,2.2494,1.704813,3.458134,0.525014,28798302.870682,0,111.709007,0.437713,0.437835,0.323917,0.022329,0.091467,0.049505,0.171561,0.000037,0,0,0,0,-0.000552,0.02104,0.15748,0.019478,1.305396,0.000525,7.013435,266.987781,67886.55537,327.564595,0.01,0.411454
8.786,1858.355153,166.050816,-13.87641,170.170297,13.889632,343.65692,0.107927,343.656937,0.000314,37.216345,0.605895,0.575786,1.867132,9.78565,0.005763,0,-0.048301,0.00007,27.218024,4.331,23.314401,0.108067,2.248551,1.704813,3.452743,0.524585,28770139.758199,0,111.49814,0.43767,0.437817,0.323932,0.022306,0.091433,0.054374,0.188722,0.00023,0,0,0,0,-0.000488,0.021023,0.15748,0.019478,1.304897,0.000525,6.981026,266.976984,67872.121316,327.558052,0.01,0.411891
8.796,1860.014967,165.912035,-13.879606,170.033597,13.891129,344.029054,0.10817,344.029071,0.000314,37.21049,0.565676,0.575786,1.867132,9.785645,0.006236,0,-0.044936,0.000056,27.218024,4.331,23.314401,0.108067,2.24776,1.704813,3.447724,0.524156,28741998.31476,0,111.287718,0.437628,0.437799,0.323947,0.022282,0.091398,0.058923,0.2032,0.000396,0,0,0,0,-0.000423,0.021007,0.15748,0.019478,1.304431,0.000526,6.948617,266.966195,67857.69932,327.551514,0.01,0.412327
8.806,1861.673394,165.773233,-13.879703,169.896958,13.89011,344.401131,0.108413,344.401148,0.000315,37.204997,0.537602,0.575786,1.867132,9.78564,0.006569,0,-0.041337,0.000064,27.218024,4.331,23.314401,0.108067,2.2472,1.704813,3.444165,0.523742,28714673.811108,0,111.082588,0.437586,0.437777,0.323962,0.02226,0.091365,0.062124,0.214021,-0.000084,0,0,0,0,-0.000359,0.02099,0.15748,0.019478,1.303999,0.000527,6.934679,266.955415,67843.289383,327.544981,0.01,0.41276
8.816,1863.330432,165.634446,-13.877409,169.760387,13.8871,344.773155,0.108656,344.773172,0.000315,37.199718,0.518727,0.575786,1.867132,9.785635,0.006795,0,-0.037608,0.000056,27.218024,4.331,23.314401,0.108067,2.246813,1.704813,3.44171,0.523338,28687901.168049,0,110.880768,0.437546,0.43775,0.323976,0.022238,0.091333,0.064296,0.221594,-0.000075,0,0,0,0,-0.000297,0.020974,0.15748,0.019478,1.303604,0.000527,6.933055,266.944644,67828.891505,327.538454,0.01,0.413221
8.826,1864.986083,165.495688,-13.874202,169.623883,13.883321,345.145126,0.108899,345.145143,0.000316,37.194611,0.503131,0.575786,1.867132,9.78563,0.006981,0,-0.03377,0.000049,27.218024,4.331,23.314401,0.108067,2.24649,1.704813,3.439658,0.522933,28661150.354601,0,110.678805,0.437506,0.437721,0.32399,0.022216,0.0913,0.066091,0.227982,-0.000421,0,0,0,0,-0.00024,0.020957,0.15748,0.019478,1.303247,0.000528,6.93143,266.933882,67814.505686,327.531933,0.01,0.413652
8.836,1866.640346,165.356966,-13.870061,169.48745,13.878744,345.517047,0.109143,345.517064,0.000316,37.189644,0.490856,0.575786,1.867132,9.785625,0.007128,0,-0.029839,0.000057,27.218024,4.331,23.314401,0.108067,2.246231,1.704813,3.438015,0.522529,28634421.420901,0,110.476643,0.437466,0.43769,0.324004,0.022194,0.091268,0.067504,0.232084,-0.000338,0,0,0,0,-0.000188,0.02094,0.15748,0.019478,1.302929,0.000529,6.929806,266.92313,67800.131922,327.525417,0.01,0.414082
8.846,1868.293222,165.21829,-13.864972,169.351089,13.873346,345.888919,0.109386,345.888936,0.000316,37.184783,0.481929,0.575786,1.867132,9.78562,0.007234,0,-0.025851,0.000062,27.218024,4.331,23.314401,0.108067,2.246038,1.704813,3.436784,0.522125,28607714.449935,0,110.27424,0.437426,0.437656,0.324018,0.022172,0.091236,0.068527,0.235633,-0.000127,0,0,0,0,-0.000141,0.020924,0.15748,0.019478,1.302651,0.000531,6.928181,266.912386,67785.770209,327.518906,0.01,0.414511
8.856,1869.944712,165.079662,-13.861582,169.214801,13.869411,346.260743,0.10963,346.26076,0.000317,37.180024,0.465935,0.575786,1.867133,9.785614,0.00742,0,-0.021812,0.000063,27.218024,4.331,23.314401,0.108067,2.245715,1.704813,3.434733,0.521705,28580105.190642,0,110.065979,0.437385,0.437627,0.324033,0.022149,0.091203,0.070327,0.241825,0.000411,0,0,0,0,-0.000101,0.020907,0.15748,0.019478,1.302412,0.000532,6.905143,266.901651,67771.420544,327.512401,0.01,0.414941
8.866,1871.594816,164.941058,-13.858969,169.078585,13.86616,346.63252,0.109874,346.632538,0.000317,37.175465,0.446496,0.575786,1.867133,9.785609,0.007645,0,-0.017642,0.00006,27.218024,4.331,23.314401,0.108067,2.24533,1.704813,3.43229,0.521273,28551901.870305,0,109.853782,0.437342,0.437599,0.324048,0.022126,0.091168,0.0725,0.248672,-0.000312,0,0,0,0,-0.000066,0.020891,0.15748,0.019478,1.302215,0.000534,6.867828,266.890926,67757.082923,327.505901,0.01,0.415353
8.876,1873.243533,164.802486,-13.855341,168.942442,13.862031,347.004253,0.110119,347.00427,0.000317,37.171082,0.430627,0.575786,1.867133,9.785604,0.007826,0,-0.013371,0.000067,27.218024,4.331,23.314401,0.108067,2.245014,1.704813,3.430287,0.520842,28523720.691696,0,109.641333,0.437299,0.437568,0.324063,0.022103,0.091134,0.074259,0.254632,0.00027,0,0,0,0,-0.000038,0.020874,0.15748,0.019478,1.30206,0.000536,6.830513,266.880209,67742.757344,327.499407,0.01,0.415767
