# 15MPH-SA (Up to date)
# 2994 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (29.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.326,451.225845,280.6918,-24.755321,284.779589,24.803544,71.397437,0.005398,71.397437,0.000076,48.078348,1.545931,0.575786,1.867081,9.789975,0.004904,0,-0.027072,0.000047,27.218024,4.331,23.314401,0.108067,2.285818,1.704813,3.689389,0.858384,53807576.165758,0,407.360814,0.500461,0.500583,0.308555,0.065249,0.126657,0.048143,0.177384,-0.000271,0,0,0,0,-0.000055,0.035044,0.15748,0.019478,1.374213,0.000103,6.393261,276.123324,81010.837971,333.100734,0.01,0.13981
2.336,454.031526,280.444516,-24.700685,284.533169,24.755126,71.878142,0.005463,71.878142,0.000076,48.062434,1.640849,0.575786,1.867081,9.789967,0.004575,-0,-0.017645,0.000072,27.218024,4.331,23.314401,0.108067,2.286272,1.704813,3.692273,0.857748,53753440.28538,0,406.399321,0.500212,0.500317,0.308592,0.065046,0.126574,0.044865,0.165855,0.000137,0,0,0,0,-0.000024,0.035014,0.15748,0.019478,1.37399,0.000104,6.521912,276.105087,80982.440042,333.089683,0.01,0.140219
2.346,456.834737,280.197803,-24.641306,284.287133,24.704021,72.358682,0.005528,72.358682,0.000076,48.04545,1.759174,0.575786,1.867081,9.789958,0.004158,0,-0.008937,0.000053,27.218024,4.331,23.314401,0.108067,2.286873,1.704813,3.696088,0.857114,53699414.699989,0,405.440144,0.499964,0.500051,0.308628,0.064845,0.126491,0.040728,0.150885,0.000465,0,0,0,0,-0.000006,0.034984,0.15748,0.019478,1.373858,0.000106,6.650563,276.086866,80954.067114,333.078641,0.01,0.140638
2.356,459.635484,279.951648,-24.598226,284.041486,24.662712,72.839047,0.005593,72.839047,0.000077,48.027499,1.782306,0.575786,1.867081,9.78995,0.004064,0,-0.001041,0.000005,27.218024,4.331,23.314401,0.108067,2.286929,1.704813,3.696447,0.856413,53641282.235947,0,404.412344,0.499691,0.499775,0.308668,0.064624,0.126399,0.039786,0.147397,0.000184,0,0,0,0,-0,0.034954,0.15748,0.019478,1.373809,0.000107,6.662358,276.068661,80925.719129,333.067609,0.01,0.141077
2.366,462.433771,279.705832,-24.564307,283.796227,24.626602,73.319234,0.005659,73.319234,0.000077,48.009853,1.75053,0.575786,1.867081,9.789941,0.004154,0,0.007199,0.000023,27.218024,4.331,23.314401,0.108067,2.286671,1.704813,3.694808,0.855669,53580445.751345,0,403.339203,0.499404,0.499491,0.30871,0.064392,0.126302,0.040679,0.149904,0.000025,0,0,0,0,0.000004,0.034924,0.15748,0.019478,1.37384,0.000108,6.596248,276.050472,80897.396042,333.056586,0.01,0.141478
2.376,465.229602,279.460377,-24.525947,283.55136,24.587658,73.799245,0.005725,73.799245,0.000078,47.992414,1.740932,0.575786,1.867082,9.789932,0.004164,0,0.015375,0.000035,27.218024,4.331,23.314401,0.108067,2.286548,1.704813,3.694026,0.854926,53519713.852759,0,402.268338,0.499119,0.499206,0.308753,0.064161,0.126205,0.040771,0.15091,0.000338,0,0,0,0,0.000018,0.034894,0.15748,0.019478,1.373953,0.00011,6.530138,276.0323,80869.097816,333.045574,0.01,0.141886
2.386,468.02298,279.215328,-24.483173,283.306894,24.545879,74.279082,0.005791,74.279082,0.000078,47.974961,1.753405,0.575786,1.867082,9.789924,0.004093,0,0.023523,0.000007,27.218024,4.331,23.314401,0.108067,2.28656,1.704813,3.694101,0.854184,53459087.116088,0,401.199719,0.498835,0.49892,0.308795,0.063932,0.126108,0.040061,0.147851,0.000259,0,0,0,0,0.000042,0.034864,0.15748,0.019478,1.374148,0.000111,6.464028,276.014143,80840.824413,333.03457,0.01,0.142289
2.396,470.81391,278.970728,-24.436151,283.062832,24.501423,74.758743,0.005858,74.758744,0.000078,47.957275,1.787256,0.575786,1.867082,9.789915,0.003943,0,0.031401,-0.000004,27.218024,4.331,23.314401,0.108067,2.286704,1.704813,3.695014,0.853443,53398565.649304,0,400.133525,0.498554,0.498633,0.308837,0.063706,0.126012,0.038569,0.142547,-0.000248,0,0,0,0,0.000075,0.034835,0.15748,0.019478,1.374423,0.000113,6.397919,275.996002,80812.575791,333.023577,0.01,0.142686
2.406,473.602396,278.726629,-24.381271,282.819182,24.452383,75.238226,0.005925,75.238226,0.000079,47.939086,1.863507,0.575786,1.867082,9.789907,0.003639,0,0.038895,0.000031,27.218024,4.331,23.314401,0.108067,2.287105,1.704813,3.697562,0.852717,53338964.586035,0,399.08395,0.49828,0.498347,0.308878,0.063485,0.125917,0.035566,0.131014,-0.000206,0,0,0,0,0.000116,0.034805,0.15748,0.019478,1.374775,0.000114,6.354512,275.977876,80784.351901,333.012593,0.01,0.143084
2.416,476.388444,278.483118,-24.320459,282.575947,24.400288,75.717522,0.005992,75.717522,0.000079,47.91992,1.972134,0.575786,1.867082,9.789898,0.003216,0,0.0456,-0.000006,27.218024,4.331,23.314401,0.108067,2.287708,1.704813,3.70139,0.852,53280009.602815,0,398.047418,0.498011,0.498064,0.308919,0.063269,0.125824,0.031395,0.115913,0.000291,0,0,0,0,0.00016,0.034775,0.15748,0.019478,1.375198,0.000116,6.326242,275.959767,80756.152688,333.001619,0.01,0.143477
2.426,479.17206,278.24023,-24.256935,282.33313,24.347293,76.19662,0.00606,76.196621,0.00008,47.89959,2.095658,0.575786,1.867082,9.789889,0.002735,-0,0.051353,-0.000001,27.218024,4.331,23.314401,0.108067,2.28841,1.704813,3.705852,0.851284,53221156.749632,0,397.015643,0.497744,0.497782,0.30896,0.063054,0.125731,0.026659,0.098317,0.000496,0,0,0,0,0.000203,0.034745,0.15748,0.019478,1.375684,0.000117,6.297972,275.941674,80727.978092,332.990654,0.01,0.14389
2.436,481.953251,277.997987,-24.191387,282.09073,24.294046,76.675509,0.006128,76.675509,0.00008,47.877963,2.231022,0.575786,1.867082,9.789881,0.002206,0,0.056181,0.000011,27.218024,4.331,23.314401,0.108067,2.289196,1.704813,3.71084,0.850569,53162405.416371,0,395.989444,0.497479,0.497504,0.309,0.062841,0.125638,0.021469,0.079603,0.000001,0,0,0,0,0.000243,0.034716,0.15748,0.019478,1.376222,0.000118,6.269701,275.923596,80699.828047,332.979699,0.01,0.144283
2.446,484.732022,277.756407,-24.124465,281.848748,24.24112,77.154175,0.006196,77.154175,0.00008,47.854935,2.375304,0.575786,1.867082,9.789872,0.00164,-0,0.059866,-0.000024,27.218024,4.331,23.314401,0.108067,2.290048,1.704813,3.716248,0.849856,53103754.922936,0,394.969511,0.497216,0.49723,0.309041,0.06263,0.125545,0.015929,0.059124,-0.000417,0,0,0,0,0.000276,0.034686,0.15748,0.019478,1.376804,0.00012,6.241431,275.905534,80671.702488,332.968754,0.01,0.144679
2.456,487.508381,277.515497,-24.058182,281.60718,24.189543,77.632603,0.006264,77.632603,0.000081,47.830455,2.517514,0.575786,1.867082,9.789864,0.001075,0,0.062456,-0.000012,27.218024,4.331,23.314401,0.108067,2.290898,1.704813,3.721651,0.849138,53044917.497161,0,393.95104,0.496953,0.496959,0.309081,0.062419,0.125452,0.010426,0.038868,0.000478,0,0,0,0,0.000301,0.034656,0.15748,0.019478,1.377416,0.000122,6.205157,275.887488,80643.601347,332.957817,0.01,0.145112
2.466,490.282334,277.275244,-23.992649,281.366022,24.139377,78.110779,0.006333,78.11078,0.000081,47.804579,2.657499,0.575786,1.867082,9.789855,0.000514,0,0.063971,-0.000048,27.218024,4.331,23.314401,0.108067,2.291747,1.704813,3.727038,0.848419,52985988.867499,0,392.935874,0.496691,0.496692,0.309122,0.06221,0.125359,0.004972,0.01814,-0.000133,0,0,0,0,0.000317,0.034627,0.15748,0.019478,1.37805,0.000125,6.163547,275.869457,80615.524556,332.946891,0.01,0.145522
2.476,493.053888,277.035644,-23.927583,281.125272,24.090557,78.58869,0.006402,78.58869,0.000081,47.777301,2.797449,0.575786,1.867082,9.789847,0.000052,0,-0.064421,-0.000521,27.218024,4.331,23.314401,0.108067,2.292428,1.704813,3.731365,0.847701,52927159.531159,0,391.927655,0.49643,0.49643,0.309162,0.062001,0.125266,0.000503,0.002659,-0.000373,0,0,0,0,-0.000322,0.034597,0.15748,0.019478,1.378693,0.000127,6.121937,275.851442,80587.47205,332.935974,0.01,0.145926
2.486,495.823049,276.79669,-23.863405,280.884922,24.043241,79.066321,0.006472,79.066321,0.000082,47.748633,2.935187,0.575786,1.867083,9.789838,0.000611,-0,-0.063749,-0.000037,27.218024,4.331,23.314401,0.108067,2.291376,1.704813,3.724684,0.846984,52868428.654516,0,390.926323,0.496171,0.496173,0.309203,0.061795,0.125174,0.005917,0.022653,-0.000343,0,0,0,0,-0.000316,0.034568,0.15748,0.019478,1.379335,0.000129,6.080327,275.833442,80559.443762,332.925066,0.01,0.146334
2.496,498.589824,276.558372,-23.800578,280.644969,23.997531,79.543658,0.006542,79.543658,0.000082,47.718608,3.068226,0.575786,1.867083,9.78983,0.001153,0,-0.062039,-0.00004,27.218024,4.331,23.314401,0.108067,2.290357,1.704813,3.718212,0.846268,52809795.392089,0,389.931618,0.495914,0.495921,0.309243,0.06159,0.125081,0.011178,0.042089,0.000317,0,0,0,0,-0.000299,0.034539,0.15748,0.019478,1.379964,0.000132,6.038717,275.815458,80531.439628,332.914168,0.01,0.146745
2.506,501.354219,276.3207,-23.729884,280.405405,23.951811,80.020688,0.006612,80.020688,0.000083,47.687124,3.252977,0.575786,1.867083,9.789821,0.00188,-0,-0.05925,-0.00001,27.218024,4.331,23.314401,0.108067,2.289034,1.704813,3.709812,0.845588,52753442.442902,0,388.988061,0.495672,0.495689,0.309282,0.061397,0.124993,0.018258,0.068337,-0.000206,0,0,0,0,-0.000274,0.034509,0.15748,0.019478,1.380572,0.000135,6.058181,275.79749,80503.459583,332.903279,0.01,0.147239
2.516,504.116241,276.083777,-23.655463,280.166218,23.907988,80.497393,0.006682,80.497393,0.000083,47.653517,3.465684,0.575786,1.867083,9.789813,0.002704,-0,-0.054816,-0.000007,27.218024,4.331,23.314401,0.108067,2.287556,1.704813,3.700428,0.844932,52698636.623278,0,388.082459,0.495439,0.495476,0.309318,0.061212,0.124909,0.026324,0.097505,0.000431,0,0,0,0,-0.000235,0.03448,0.15748,0.019478,1.381143,0.000138,6.118361,275.779536,80475.503556,332.892399,0.01,0.14776
2.526,506.875897,275.847581,-23.58445,279.927398,23.867233,80.973752,0.006753,80.973752,0.000083,47.617855,3.663131,0.575786,1.867083,9.789804,0.00347,0,-0.048915,-0.000018,27.218024,4.331,23.314401,0.108067,2.286182,1.704813,3.691705,0.844277,52643921.619818,0,387.184194,0.495207,0.495268,0.309355,0.061028,0.124824,0.03385,0.124697,0.000337,0,0,0,0,-0.000187,0.03445,0.15748,0.019478,1.381663,0.00014,6.178541,275.761599,80447.571473,332.881529,0.01,0.148396
2.536,509.633195,275.612076,-23.517441,279.688939,23.829122,81.449744,0.006825,81.449744,0.000084,47.580311,3.841489,0.575786,1.867083,9.789796,0.004164,0,-0.041642,-0.000022,27.218024,4.331,23.314401,0.108067,2.284935,1.704813,3.683782,0.843624,52589296.055609,0,386.291677,0.494977,0.495064,0.309392,0.060845,0.12474,0.04069,0.149776,-0.00019,0,0,0,0,-0.000136,0.034421,0.15748,0.019478,1.382117,0.000142,6.238721,275.743676,80419.663262,332.870668,0.01,0.149056
2.546,512.388141,275.377218,-23.454946,279.450833,23.793128,81.925352,0.006896,81.925353,0.000084,47.541094,3.997304,0.575786,1.867083,9.789787,0.004772,0,-0.033145,-0.000006,27.218024,4.331,23.314401,0.108067,2.283833,1.704813,3.676783,0.842971,52534759.240121,0,385.403215,0.494749,0.494863,0.309429,0.060664,0.124656,0.046712,0.172108,0.000393,0,0,0,0,-0.000086,0.034392,0.15748,0.019478,1.382492,0.000144,6.298901,275.725769,80391.778855,332.859816,0.01,0.149689
2.556,515.140741,275.142948,-23.40218,279.213077,23.758173,82.400561,0.006968,82.400562,0.000085,47.500529,4.097407,0.575786,1.867083,9.789779,0.005178,0,-0.02365,-0.000018,27.218024,4.331,23.314401,0.108067,2.283067,1.704813,3.671921,0.842301,52479201.88612,0,384.491748,0.494515,0.494649,0.309466,0.060479,0.12457,0.050733,0.18622,-0.000406,0,0,0,0,-0.000044,0.034362,0.15748,0.019478,1.382776,0.000145,6.328225,275.707877,80363.918189,332.848974,0.01,0.150333
2.566,517.891001,274.909154,-23.357628,278.97567,23.723538,82.875361,0.007041,82.875361,0.000085,47.459264,4.150596,0.575786,1.867083,9.78977,0.005412,-0,-0.013647,0.000011,27.218024,4.331,23.314401,0.108067,2.282585,1.704813,3.66886,0.84162,52422995.716075,0,383.563908,0.494279,0.494426,0.309505,0.060292,0.124482,0.053052,0.194417,-0.00041,0,0,0,0,-0.000015,0.034333,0.15748,0.019478,1.382963,0.000146,6.336977,275.69,80336.08121,332.83814,0.01,0.150973
2.576,520.638926,274.675779,-23.318191,278.738611,23.689186,83.349745,0.007113,83.349746,0.000085,47.417607,4.176061,0.575786,1.867083,9.789762,0.005542,0,-0.003306,-0.000008,27.218024,4.331,23.314401,0.108067,2.282275,1.704813,3.666891,0.840941,52366879.860738,0,382.635744,0.494045,0.494198,0.309543,0.060107,0.124395,0.054337,0.199633,0.000452,0,0,0,0,-0.000001,0.034304,0.15748,0.019478,1.383048,0.000146,6.345729,275.672139,80308.267872,332.827316,0.01,0.151599
2.586,523.384518,274.442773,-23.283847,278.501895,23.654972,83.823712,0.007187,83.823713,0.000086,47.375834,4.173748,0.575786,1.867083,9.789754,0.005567,0,0.00712,-0.000023,27.218024,4.331,23.314401,0.108067,2.282138,1.704813,3.66602,0.840262,52310855.071624,0,381.706942,0.493812,0.493966,0.309581,0.059923,0.124308,0.054581,0.199801,-0.000306,0,0,0,0,0.000004,0.034275,0.15748,0.019478,1.383029,0.000146,6.354481,275.654293,80280.478137,332.816501,0.01,0.152176
2.596,526.127782,274.210086,-23.254523,278.26552,23.620877,84.297262,0.00726,84.297263,0.000086,47.334223,4.144035,0.575786,1.867083,9.789745,0.005488,0,0.017526,-0.000012,27.218024,4.331,23.314401,0.108067,2.282172,1.704813,3.666238,0.839584,52254921.914446,0,380.777495,0.49358,0.49373,0.309619,0.059741,0.124221,0.053791,0.196761,0.00021,0,0,0,0,0.000024,0.034246,0.15748,0.019478,1.382905,0.000147,6.363233,275.636461,80252.711969,332.805696,0.01,0.152754
2.606,528.868721,273.977661,-23.232015,278.029484,23.586809,84.770398,0.007334,84.770399,0.000087,47.293076,4.075668,0.575786,1.867084,9.789737,0.005264,0,0.027628,0,27.218024,4.331,23.314401,0.108067,2.282445,1.704813,3.66797,0.8389,52198633.490952,0,379.837559,0.493348,0.493486,0.309657,0.059557,0.124134,0.051561,0.188679,-0.000127,0,0,0,0,0.00006,0.034217,0.15748,0.019478,1.382679,0.000146,6.35953,275.618645,80224.969339,332.794899,0.01,0.153187
2.616,531.607336,273.745428,-23.215384,277.793785,23.553183,85.243127,0.007408,85.243127,0.000087,47.252805,3.974715,0.575786,1.867084,9.789728,0.004916,0,0.037102,0.000019,27.218024,4.331,23.314401,0.108067,2.282923,1.704813,3.671006,0.838212,52142140.944975,0,378.891544,0.493115,0.493236,0.309695,0.059374,0.124046,0.0481,0.176735,0.000378,0,0,0,0,0.000109,0.034188,0.15748,0.019478,1.382355,0.000146,6.347524,275.600844,80197.250224,332.784112,0.01,0.153601
2.626,534.34363,273.513339,-23.203007,277.558419,23.520506,85.715458,0.007483,85.715459,0.000087,47.213658,3.851584,0.575786,1.867084,9.78972,0.00448,0,0.045886,0.000019,27.218024,4.331,23.314401,0.108067,2.283548,1.704813,3.674974,0.837525,52085742.723751,0,377.94728,0.492884,0.492984,0.309734,0.059193,0.123958,0.04378,0.16025,0.000103,0,0,0,0,0.000167,0.034159,0.15748,0.019478,1.381939,0.000145,6.335518,275.583058,80169.554606,332.773333,0.01,0.154022
2.636,537.077603,273.281354,-23.194492,277.323383,23.489155,86.187405,0.007558,86.187405,0.000088,47.175843,3.708899,0.575786,1.867084,9.789711,0.003966,-0,0.05372,-0.000002,27.218024,4.331,23.314401,0.108067,2.284305,1.704813,3.679785,0.836839,52029438.895168,0,377.005885,0.492654,0.492733,0.309772,0.059012,0.12387,0.038694,0.141752,0.000061,0,0,0,0,0.00023,0.03413,0.15748,0.019478,1.38144,0.000145,6.323511,275.565288,80141.882475,332.762564,0.01,0.154427
2.646,539.809257,273.049437,-23.189353,277.08867,23.459485,86.65898,0.007633,86.65898,0.000088,47.139539,3.549836,0.575786,1.867084,9.789703,0.003384,-0,0.060528,0.000001,27.218024,4.331,23.314401,0.108067,2.285179,1.704813,3.685332,0.836155,51973229.200411,0,376.068535,0.492426,0.492483,0.30981,0.058833,0.123783,0.032956,0.120772,0.000221,0,0,0,0,0.000292,0.034101,0.15748,0.019478,1.380868,0.000144,6.311505,275.547532,80114.233819,332.751804,0.01,0.154844
2.656,542.538592,272.817553,-23.188379,276.854277,23.431941,87.130201,0.007709,87.130201,0.000088,47.104916,3.369713,0.575786,1.867084,9.789695,0.002716,0,0.066169,0.000008,27.218024,4.331,23.314401,0.108067,2.286198,1.704813,3.691804,0.835466,51916818.278681,0,375.130265,0.492197,0.492234,0.309848,0.058654,0.123695,0.026399,0.097091,-0.000226,0,0,0,0,0.00035,0.034072,0.15748,0.019478,1.380233,0.000143,6.291277,275.529791,80086.608636,332.741053,0.01,0.155256
2.666,545.265608,272.58566,-23.190536,276.620196,23.406867,87.601085,0.007785,87.601085,0.000089,47.072189,3.174975,0.575786,1.867084,9.789686,0.001986,-0,0.070475,0.000009,27.218024,4.331,23.314401,0.108067,2.287326,1.704813,3.698968,0.834775,51860304.723153,0,374.194556,0.491969,0.491989,0.309887,0.058476,0.123607,0.019259,0.070978,0.00012,0,0,0,0,0.000398,0.034043,0.15748,0.019478,1.379549,0.000142,6.265568,275.512066,80059.006923,332.730312,0.01,0.155672
2.676,547.990305,272.353736,-23.19433,276.386423,23.384294,88.071651,0.007861,88.071652,0.000089,47.041441,2.974604,0.575786,1.867084,9.789678,0.001226,-0,0.073393,0.000029,27.218024,4.331,23.314401,0.108067,2.288509,1.704813,3.706479,0.834086,51803884.13019,0,373.266346,0.491743,0.49175,0.309925,0.058298,0.123519,0.011865,0.043237,-0.000354,0,0,0,0,0.000432,0.034015,0.15748,0.019478,1.378828,0.000142,6.239859,275.494355,80031.428683,332.719579,0.01,0.15608
2.686,550.712683,272.121769,-23.199098,276.15295,23.364155,88.54192,0.007938,88.541921,0.00009,47.01271,2.772285,0.575786,1.867084,9.789669,0.000451,0,0.074933,0.000074,27.218024,4.331,23.314401,0.108067,2.289723,1.704813,3.71419,0.833397,51747555.417008,0,372.346139,0.491517,0.491518,0.309963,0.058123,0.123431,0.004356,0.016005,-0.000411,0,0,0,0,0.000451,0.033986,0.15748,0.019478,1.378086,0.000141,6.21415,275.47666,80003.873919,332.708856,0.01,0.15651
2.696,553.43274,271.889752,-23.204191,275.919773,23.346239,89.011912,0.008015,89.011913,0.00009,46.985997,2.571457,0.575786,1.867084,9.789661,0.000325,-0,-0.074991,0.000175,27.218024,4.331,23.314401,0.108067,2.289841,1.704813,3.714937,0.832709,51691317.382009,0,371.434111,0.491293,0.491294,0.310002,0.057948,0.123344,0.003135,0.011667,-0.000476,0,0,0,0,-0.000452,0.033958,0.15748,0.019478,1.377335,0.000142,6.188441,275.458979,79976.342636,332.698141,0.01,0.156943
2.706,556.150477,271.657681,-23.210501,275.686885,23.330836,89.481647,0.008092,89.481647,0.00009,46.961296,2.366544,0.575786,1.867084,9.789653,0.001117,0,-0.073694,0.000069,27.218024,4.331,23.314401,0.108067,2.288403,1.704813,3.705805,0.832017,51634869.127331,0,370.524856,0.491069,0.491075,0.31004,0.057773,0.123256,0.010804,0.040782,0.000301,0,0,0,0,-0.000438,0.033929,0.15748,0.019478,1.37659,0.000143,6.154358,275.441314,79948.83484,332.687436,0.01,0.157352
2.716,558.865894,271.425542,-23.216913,275.454284,23.3175,89.951145,0.008169,89.951145,0.000091,46.938656,2.16351,0.575786,1.867085,9.789644,0.001901,-0,-0.070901,0.000067,27.218024,4.331,23.314401,0.108067,2.286984,1.704813,3.696797,0.831323,51578310.281718,0,369.620091,0.490845,0.490863,0.310078,0.057599,0.123168,0.018426,0.068815,0.000461,0,0,0,0,-0.000406,0.033901,0.15748,0.019478,1.375866,0.000144,6.114694,275.423664,79921.350536,332.67674,0.01,0.157749
2.726,561.578988,271.193347,-23.221761,275.221964,23.305269,90.420427,0.008247,90.420427,0.000091,46.917996,1.97113,0.575786,1.867085,9.789636,0.002643,-0,-0.066749,0.000054,27.218024,4.331,23.314401,0.108067,2.285642,1.704813,3.688273,0.83063,51521839.543086,0,368.722565,0.490623,0.490658,0.310117,0.057426,0.12308,0.02567,0.09468,0.000441,0,0,0,0,-0.00036,0.033872,0.15748,0.019478,1.375177,0.000144,6.075029,275.406029,79893.889731,332.666053,0.01,0.158147
2.736,564.28976,270.961113,-23.224301,274.989926,23.293386,90.889511,0.008326,90.889511,0.000092,46.899193,1.792676,0.575786,1.867085,9.789628,0.003331,0,-0.061312,0.000016,27.218024,4.331,23.314401,0.108067,2.284396,1.704813,3.680363,0.829938,51465455.989309,0,367.831182,0.490402,0.490457,0.310155,0.057254,0.122992,0.032406,0.119395,0.000115,0,0,0,0,-0.000305,0.033844,0.15748,0.019478,1.374536,0.000145,6.035364,275.388409,79866.45243,332.655376,0.01,0.158551
2.746,566.99821,270.72887,-23.22381,274.758169,23.281025,91.358416,0.008404,91.358417,0.000092,46.882092,1.631183,0.575786,1.867085,9.789619,0.003952,0,-0.054667,-0.000001,27.218024,4.331,23.314401,0.108067,2.283266,1.704813,3.673184,0.829247,51409158.885205,0,366.944698,0.490182,0.490259,0.310193,0.057084,0.122905,0.038511,0.141952,0.00048,0,0,0,0,-0.000243,0.033815,0.15748,0.019478,1.373955,0.000145,5.995699,275.370804,79839.038636,332.644707,0.01,0.158949
2.756,569.704338,270.496671,-23.211577,274.526696,23.262233,91.827158,0.008483,91.827158,0.000092,46.866384,1.534336,0.575786,1.867085,9.789611,0.004328,0,-0.047051,0.000019,27.218024,4.331,23.314401,0.108067,2.28255,1.704813,3.668641,0.828584,51354649.450791,0,366.087051,0.489972,0.490065,0.31023,0.056921,0.122821,0.042208,0.155451,-0.000475,0,0,0,0,-0.00018,0.033787,0.15748,0.019478,1.373446,0.000145,6.003672,275.353214,79811.648347,332.634048,0.01,0.159346
2.766,572.408144,270.26466,-23.189899,274.295515,23.23759,92.295746,0.008562,92.295746,0.000093,46.851291,1.488004,0.575786,1.867085,9.789603,0.00451,-0,-0.039103,0.000026,27.218024,4.331,23.314401,0.108067,2.282159,1.704813,3.666156,0.82794,51301359.515605,0,365.247529,0.489769,0.48987,0.310265,0.056764,0.12274,0.044002,0.161374,-0.000405,0,0,0,0,-0.000124,0.033759,0.15748,0.019478,1.373015,0.000145,6.043402,275.335639,79784.28155,332.623397,0.01,0.159758
2.776,575.109632,270.032887,-23.163951,274.064633,23.210088,92.764185,0.008642,92.764185,0.000093,46.836556,1.46272,0.575786,1.867085,9.789594,0.004609,0,-0.030889,0.000031,27.218024,4.331,23.314401,0.108067,2.281906,1.704813,3.664547,0.827297,51248155.35703,0,364.408543,0.489567,0.489672,0.310301,0.056608,0.122658,0.044976,0.164691,-0.000206,0,0,0,0,-0.000078,0.033731,0.15748,0.019478,1.372665,0.000146,6.083133,275.318079,79756.938226,332.612756,0.01,0.16016
2.786,577.808803,269.801395,-23.133703,273.834054,23.17963,93.232477,0.008722,93.232478,0.000094,46.821968,1.458444,0.575786,1.867085,9.789586,0.004625,0,-0.022548,0.00002,27.218024,4.331,23.314401,0.108067,2.281791,1.704813,3.663816,0.826655,51195037.097818,0,363.569909,0.489366,0.489472,0.310336,0.056453,0.122577,0.045127,0.165325,0.000231,0,0,0,0,-0.000042,0.033702,0.15748,0.019478,1.372398,0.000147,6.122863,275.300535,79729.618347,332.602124,0.01,0.160555
2.796,580.505661,269.570227,-23.099175,273.603787,23.146219,93.700624,0.008802,93.700624,0.000094,46.807318,1.474974,0.575786,1.867085,9.789578,0.004557,0,-0.014315,0.000036,27.218024,4.331,23.314401,0.108067,2.281813,1.704813,3.66396,0.826014,51142005.028226,0,362.731615,0.489167,0.48927,0.310371,0.056299,0.122497,0.044457,0.162752,0.00016,0,0,0,0,-0.000017,0.033674,0.15748,0.019478,1.372214,0.000148,6.162594,275.283005,79702.321883,332.591501,0.01,0.160998
2.806,583.200209,269.339392,-23.072417,273.373836,23.117663,94.168623,0.008882,94.168624,0.000094,46.792584,1.445654,0.575786,1.867085,9.78957,0.004659,0,-0.006224,0.000027,27.218024,4.331,23.314401,0.108067,2.28155,1.704813,3.662291,0.825333,51086542.713345,0,361.857161,0.488956,0.489063,0.310409,0.056136,0.122411,0.045458,0.16601,0.00031,0,0,0,0,-0.000003,0.033646,0.15748,0.019478,1.372111,0.000149,6.132228,275.265491,79675.048799,332.580887,0.01,0.161407
2.816,585.892449,269.108781,-23.049213,273.144202,23.091315,94.636478,0.008963,94.636478,0.000095,46.778405,1.393782,0.575786,1.867085,9.789561,0.004842,0,0.00233,0.000031,27.218024,4.331,23.314401,0.108067,2.281149,1.704813,3.659744,0.824626,51029492.585547,0,360.959076,0.488738,0.488854,0.310448,0.055968,0.122322,0.047266,0.172537,-0.000035,0,0,0,0,0,0.033618,0.15748,0.019478,1.372092,0.00015,6.055131,275.247991,79647.799069,332.570283,0.01,0.16181
2.826,588.582385,268.878423,-23.021534,272.914891,23.061887,95.104193,0.009044,95.104193,0.000095,46.764637,1.363675,0.575786,1.867086,9.789553,0.004939,0,0.01104,0.000006,27.218024,4.331,23.314401,0.108067,2.280892,1.704813,3.658109,0.82392,50972532.486645,0,360.061564,0.488521,0.488641,0.310487,0.055801,0.122233,0.048218,0.176107,-0.000417,0,0,0,0,0.00001,0.03359,0.15748,0.019478,1.372158,0.000151,5.978033,275.230506,79620.572666,332.559687,0.01,0.162225
2.836,591.270019,268.648365,-22.989336,272.68591,23.029262,95.571771,0.009126,95.571771,0.000095,46.751059,1.355501,0.575786,1.867086,9.789545,0.004948,0,0.019821,0.000026,27.218024,4.331,23.314401,0.108067,2.280779,1.704813,3.657396,0.823215,50915662.934763,0,359.164417,0.488305,0.488426,0.310525,0.055636,0.122144,0.048302,0.177088,0.000017,0,0,0,0,0.000032,0.033562,0.15748,0.019478,1.372313,0.000153,5.900936,275.213037,79593.369565,332.5491,0.01,0.162625
