# 20MPH-SA (Up to date)
# 3021 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (31 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
12.866,2420.153858,114.176533,-11.417792,119.582298,11.47334,516.247344,0.243948,516.247401,0.000473,35.54779,1.127639,0.575786,1.867164,9.783924,0.010706,0,0.002461,-0.000072,27.218024,4.331,23.314401,0.108067,2.234003,1.704813,3.360365,0.377413,19597539.659101,0,52.263666,0.425676,0.426163,0.328354,0.016019,0.081303,0.101338,0.340912,-0.000442,0,0,0,0,0.000002,0.014895,0.15748,0.019478,1.204729,0.00082,9.629119,263.325292,63131.528279,325.345127,0.01,0.613588
12.876,2421.295052,114.062403,-11.408236,119.469954,11.465387,516.602765,0.244307,516.602822,0.000473,35.536434,1.143348,0.575786,1.867164,9.78392,0.011134,0,0.005333,-0.000066,27.218024,4.331,23.314401,0.108067,2.23332,1.704813,3.356028,0.37711,19579637.309281,0,52.174633,0.425657,0.426183,0.328362,0.016009,0.081286,0.105523,0.353738,-0.000387,0,0,0,0,0.000012,0.014882,0.15748,0.019478,1.20469,0.000822,9.657017,263.317874,63122.116049,325.340632,0.01,0.613952
12.886,2422.435106,113.948367,-11.399124,119.357659,11.457777,516.958071,0.244666,516.958129,0.000473,35.524927,1.157855,0.575786,1.867164,9.783917,0.011533,0,0.00831,-0.000071,27.218024,4.331,23.314401,0.108067,2.232685,1.704813,3.351998,0.376808,19561749.078793,0,52.085567,0.425637,0.426201,0.328369,0.015999,0.081268,0.109425,0.366307,0.00026,0,0,0,0,0.000028,0.014868,0.15748,0.019478,1.204622,0.000824,9.684916,263.310464,63112.713229,325.336141,0.01,0.614319
12.896,2423.57402,113.834419,-11.390465,119.245411,11.450512,517.313262,0.245026,517.31332,0.000474,35.513281,1.171122,0.575786,1.867165,9.783913,0.011901,0,0.011385,-0.000071,27.218024,4.331,23.314401,0.108067,2.2321,1.704813,3.348283,0.376507,19543874.985943,0,51.996424,0.425617,0.426217,0.328377,0.015989,0.081251,0.113032,0.378432,-0.000091,0,0,0,0,0.000053,0.014854,0.15748,0.019478,1.204523,0.000826,9.712815,263.303061,63103.31981,325.331655,0.01,0.614689
12.906,2424.711795,113.72054,-11.387806,119.13321,11.447392,517.668336,0.245385,517.668394,0.000474,35.501555,1.16647,0.575786,1.867165,9.78391,0.011843,0,0.014529,-0.000068,27.218024,4.331,23.314401,0.108067,2.232178,1.704813,3.348778,0.376146,19522946.961963,0,51.885548,0.425594,0.426188,0.328386,0.015978,0.08123,0.112455,0.376279,0.000171,0,0,0,0,0.000087,0.014841,0.15748,0.019478,1.204394,0.000827,9.688659,263.295665,63093.935786,325.327173,0.01,0.615052
12.916,2425.848431,113.606655,-11.389248,119.02105,11.447122,518.023294,0.245745,518.023352,0.000474,35.489974,1.149617,0.575786,1.867165,9.783906,0.011491,0,0.017566,-0.00007,27.218024,4.331,23.314401,0.108067,2.232712,1.704813,3.352168,0.375746,19499988.398307,0,51.760239,0.425568,0.426128,0.328396,0.015965,0.081207,0.109004,0.365386,0.00039,0,0,0,0,0.000128,0.014827,0.15748,0.019478,1.204233,0.000829,9.629801,263.288277,63084.561155,325.322696,0.01,0.615418
12.926,2426.983928,113.492754,-11.391083,118.908931,11.447164,518.378136,0.246105,518.378194,0.000475,35.478566,1.13172,0.575786,1.867165,9.783903,0.01111,0,0.020506,-0.000076,27.218024,4.331,23.314401,0.108067,2.233293,1.704813,3.355857,0.375346,19477044.031064,0,51.634957,0.425542,0.426066,0.328406,0.015952,0.081184,0.105274,0.352804,0.000355,0,0,0,0,0.000174,0.014813,0.15748,0.019478,1.204043,0.00083,9.570943,263.280896,63075.195916,325.318223,0.01,0.615769
12.936,2428.118286,113.378833,-11.393287,118.796852,11.447508,518.732865,0.246465,518.732924,0.000475,35.467343,1.11285,0.575786,1.867165,9.783899,0.010701,0,0.023342,-0.000078,27.218024,4.331,23.314401,0.108067,2.233919,1.704813,3.359831,0.374946,19454114.045698,0,51.509751,0.425516,0.426002,0.328416,0.015939,0.081162,0.10128,0.339841,-0.000399,0,0,0,0,0.000226,0.0148,0.15748,0.019478,1.203824,0.000832,9.512085,263.273523,63065.840073,325.313755,0.01,0.616129
12.946,2429.251504,113.264887,-11.395843,118.684813,11.448146,519.087483,0.246826,519.087542,0.000475,35.456312,1.093071,0.575786,1.867165,9.783896,0.010266,0,0.026054,-0.000078,27.218024,4.331,23.314401,0.108067,2.234588,1.704813,3.364082,0.374546,19431198.440205,0,51.384668,0.42549,0.425938,0.328426,0.015926,0.081139,0.097037,0.326464,-0.000098,0,0,0,0,0.000282,0.014786,0.15748,0.019478,1.203577,0.000833,9.453227,263.266157,63056.493627,325.309291,0.01,0.616484
12.956,2430.383583,113.150932,-11.392486,118.572813,11.444613,519.441992,0.247187,519.44205,0.000476,35.445433,1.091073,0.575786,1.867165,9.783892,0.010258,0,0.028672,-0.000081,27.218024,4.331,23.314401,0.108067,2.234588,1.704813,3.364081,0.374214,19411787.027853,0,51.283316,0.425469,0.425916,0.328434,0.015915,0.08112,0.09696,0.325365,-0.00014,0,0,0,0,0.000343,0.014773,0.15748,0.019478,1.203303,0.000835,9.453743,263.258799,63047.156579,325.304832,0.01,0.616843
12.966,2431.514523,113.037043,-11.385347,118.460859,11.438407,519.796391,0.247547,519.79645,0.000476,35.434474,1.100461,0.575786,1.867165,9.783889,0.010526,0,0.031368,-0.000081,27.218024,4.331,23.314401,0.108067,2.234157,1.704813,3.361344,0.373927,19394717.26302,0,51.197655,0.42545,0.425921,0.328441,0.015906,0.081103,0.099563,0.334489,-0.000299,0,0,0,0,0.000411,0.014759,0.15748,0.019478,1.203003,0.000836,9.493844,263.251448,63037.828927,325.300377,0.01,0.617195
12.976,2432.644324,112.923224,-11.378594,118.348949,11.432489,520.15068,0.247909,520.15074,0.000477,35.423427,1.108792,0.575786,1.867165,9.783885,0.010766,0,0.03411,-0.00008,27.218024,4.331,23.314401,0.108067,2.233769,1.704813,3.358879,0.37364,19377663.704552,0,51.111923,0.425432,0.425924,0.328448,0.015896,0.081087,0.101907,0.341584,-0.000345,0,0,0,0,0.000486,0.014745,0.15748,0.019478,1.202675,0.000837,9.533944,263.244104,63028.510666,325.295927,0.01,0.617554
12.986,2433.772988,112.80947,-11.372235,118.237082,11.426866,520.504859,0.24827,520.504918,0.000477,35.412302,1.116035,0.575786,1.867165,9.783882,0.010979,0,0.036906,-0.000081,27.218024,4.331,23.314401,0.108067,2.233425,1.704813,3.356692,0.373353,19360626.195255,0,51.026092,0.425413,0.425925,0.328456,0.015887,0.081071,0.103986,0.348762,-0.000428,0,0,0,0,0.00057,0.014732,0.15748,0.019478,1.20232,0.000838,9.574044,263.236768,63019.20179,325.291481,0.01,0.617931
12.996,2434.900514,112.695778,-11.366278,118.125259,11.421539,520.858926,0.248632,520.858985,0.000477,35.40111,1.122178,0.575786,1.867165,9.783878,0.011165,0,0.039745,-0.000085,27.218024,4.331,23.314401,0.108067,2.233124,1.704813,3.354785,0.373066,19343604.773975,0,50.940142,0.425395,0.425923,0.328463,0.015878,0.081054,0.105793,0.354165,-0.000376,0,0,0,0,0.000662,0.014718,0.15748,0.019478,1.201937,0.000839,9.614145,263.229439,63009.902293,325.28704,0.01,0.618298
13.006,2436.026903,112.582135,-11.363568,118.013479,11.418506,521.212881,0.248994,521.21294,0.000478,35.389886,1.118746,0.575786,1.867165,9.783875,0.011115,0,0.042614,-0.000083,27.218024,4.331,23.314401,0.108067,2.23319,1.704813,3.355202,0.372749,19325005.197262,0,50.84312,0.425374,0.425898,0.328471,0.015868,0.081036,0.105308,0.352591,0.000238,0,0,0,0,0.000763,0.014705,0.15748,0.019478,1.201525,0.00084,9.627308,263.222117,63000.612171,325.282603,0.01,0.618661
13.016,2437.152157,112.468502,-11.363135,117.901738,11.417091,521.566724,0.249356,521.566783,0.000478,35.378748,1.10866,0.575786,1.867165,9.783872,0.010901,0,0.045418,-0.000084,27.218024,4.331,23.314401,0.108067,2.233513,1.704813,3.357251,0.372412,19305356.468722,0,50.738716,0.425353,0.425857,0.328479,0.015857,0.081017,0.103217,0.345157,-0.000356,0,0,0,0,0.000868,0.014691,0.15748,0.019478,1.201085,0.000841,9.622513,263.214803,62991.331421,325.278171,0.01,0.619012
13.026,2438.276274,112.354871,-11.363073,117.790035,11.41596,521.920456,0.249719,521.920515,0.000478,35.367716,1.097601,0.575786,1.867165,9.783868,0.010661,0,0.048168,-0.000084,27.218024,4.331,23.314401,0.108067,2.233878,1.704813,3.359569,0.372074,19285720.442851,0,50.634248,0.425331,0.425813,0.328487,0.015846,0.080998,0.100867,0.337665,-0.000354,0,0,0,0,0.000978,0.014677,0.15748,0.019478,1.200617,0.000842,9.617719,263.207496,62982.060043,325.273743,0.01,0.619369
13.036,2439.399254,112.241239,-11.363368,117.678371,11.415108,522.274078,0.250081,522.274138,0.000479,35.356799,1.085614,0.575786,1.867165,9.783865,0.010394,0,0.05085,-0.000085,27.218024,4.331,23.314401,0.108067,2.234284,1.704813,3.362149,0.371737,19266097.240512,0,50.529747,0.42531,0.425768,0.328496,0.015835,0.080979,0.09827,0.32946,-0.000482,0,0,0,0,0.001092,0.014664,0.15748,0.019478,1.200122,0.000842,9.612924,263.200197,62972.798037,325.269319,0.01,0.619725
13.046,2440.521098,112.127603,-11.364009,117.566745,11.414529,522.627592,0.250444,522.627652,0.000479,35.346007,1.072742,0.575786,1.867166,9.783861,0.010103,0,0.053444,-0.000089,27.218024,4.331,23.314401,0.108067,2.23473,1.704813,3.364982,0.3714,19246486.887915,0,50.42524,0.425288,0.425722,0.328504,0.015824,0.08096,0.095433,0.319463,0.000137,0,0,0,0,0.001209,0.01465,0.15748,0.019478,1.1996,0.000843,9.608129,263.192905,62963.545404,325.2649,0.01,0.620085
13.056,2441.641806,112.013957,-11.365425,117.455156,11.414537,522.980998,0.250807,522.981058,0.00048,35.335351,1.057722,0.575786,1.867166,9.783858,0.009755,0,0.055963,-0.00009,27.218024,4.331,23.314401,0.108067,2.235266,1.704813,3.368387,0.371058,19226638.437144,0,50.319093,0.425266,0.425671,0.328512,0.015813,0.08094,0.092051,0.30841,-0.000254,0,0,0,0,0.001328,0.014637,0.15748,0.019478,1.199053,0.000843,9.599103,263.18562,62954.302143,325.260486,0.01,0.620436
13.066,2442.761377,111.900293,-11.36745,117.343602,11.415022,523.334299,0.251171,523.334359,0.00048,35.324856,1.04106,0.575786,1.867166,9.783854,0.009362,0,0.058373,-0.000093,27.218024,4.331,23.314401,0.108067,2.235874,1.704813,3.372247,0.370714,19206635.478092,0,50.211931,0.425244,0.425617,0.328521,0.015802,0.080921,0.088244,0.296547,-0.000038,0,0,0,0,0.001447,0.014623,0.15748,0.019478,1.198481,0.000844,9.587256,263.178343,62945.068256,325.256076,0.01,0.620793
13.076,2443.879812,111.786607,-11.369771,117.232085,11.415762,523.687495,0.251534,523.687556,0.00048,35.314532,1.023685,0.575786,1.867166,9.783851,0.008947,0,0.060679,-0.00009,27.218024,4.331,23.314401,0.108067,2.236518,1.704813,3.376336,0.370369,19186645.240123,0,50.104909,0.425222,0.425563,0.32853,0.015791,0.080901,0.084234,0.282642,-0.000084,0,0,0,0,0.001567,0.01461,0.15748,0.019478,1.197886,0.000844,9.575409,263.171073,62935.843744,325.25167,0.01,0.621156
13.086,2444.997109,111.672896,-11.37237,117.120602,11.416748,524.04059,0.251898,524.04065,0.000481,35.304385,1.005653,0.575786,1.867166,9.783847,0.008512,0,0.062874,-0.000092,27.218024,4.331,23.314401,0.108067,2.237197,1.704813,3.380644,0.370024,19166667.729045,0,49.998063,0.4252,0.425509,0.328538,0.01578,0.080882,0.080034,0.268734,-0.000349,0,0,0,0,0.001685,0.014596,0.15748,0.019478,1.197268,0.000844,9.563561,263.163811,62926.62861,325.247269,0.01,0.621516
13.096,2446.11327,111.559159,-11.37523,117.009154,11.417972,524.393583,0.252263,524.393644,0.000481,35.294421,0.987021,0.575786,1.867166,9.783844,0.008057,0,0.06495,-0.000093,27.218024,4.331,23.314401,0.108067,2.237908,1.704813,3.385161,0.36968,19146702.93071,0,49.89143,0.425178,0.425455,0.328547,0.015769,0.080862,0.075657,0.254548,0.000167,0,0,0,0,0.001802,0.014583,0.15748,0.019478,1.196629,0.000844,9.551714,263.156556,62917.422856,325.242873,0.01,0.621906
13.106,2447.228293,111.445407,-11.372619,116.897741,11.415147,524.746478,0.252627,524.746539,0.000481,35.284601,0.984447,0.575786,1.867166,9.783841,0.008007,0,0.066922,-0.000095,27.218024,4.331,23.314401,0.108067,2.237978,1.704813,3.385608,0.369398,19130006.346542,0,49.805724,0.42516,0.425434,0.328553,0.01576,0.080847,0.07517,0.253069,-0.00028,0,0,0,0,0.001916,0.014569,0.15748,0.019478,1.19597,0.000844,9.594633,263.149308,62908.226483,325.238481,0.01,0.62227
13.116,2448.342178,111.331712,-11.366472,116.786368,11.409697,525.099275,0.252992,525.099336,0.000482,35.274717,0.992221,0.575786,1.867166,9.783837,0.008218,0,0.068952,-0.000097,27.218024,4.331,23.314401,0.108067,2.237633,1.704813,3.383415,0.369159,19115501.185455,0,49.733901,0.425145,0.425433,0.328559,0.015753,0.080833,0.077201,0.259428,0.000275,0,0,0,0,0.002037,0.014555,0.15748,0.019478,1.19529,0.000844,9.674063,263.142068,62899.03949,325.234093,0.01,0.622632
13.126,2449.454927,111.218077,-11.360601,116.675035,11.404462,525.451972,0.253357,525.452033,0.000482,35.264759,0.99925,0.575786,1.867166,9.783834,0.00841,0,0.071019,-0.000094,27.218024,4.331,23.314401,0.108067,2.237319,1.704813,3.381424,0.36892,19101019.973355,0,49.662129,0.42513,0.425431,0.328565,0.015745,0.08082,0.079043,0.264909,0.000234,0,0,0,0,0.002163,0.014542,0.15748,0.019478,1.19459,0.000844,9.753493,263.134835,62889.861871,325.22971,0.01,0.622989
13.136,2450.56654,111.104499,-11.355017,116.563742,11.399449,525.804569,0.253722,525.804631,0.000483,35.254734,1.005508,0.575786,1.867166,9.78383,0.008581,0,0.073126,-0.000097,27.218024,4.331,23.314401,0.108067,2.237039,1.704813,3.379641,0.368682,19086562.569371,0,49.59039,0.425115,0.425428,0.328571,0.015737,0.080806,0.080691,0.270044,-0.000185,0,0,0,0,0.002297,0.014528,0.15748,0.019478,1.19387,0.000843,9.832923,263.127609,62880.693623,325.225331,0.01,0.623348
13.146,2451.677017,110.990975,-11.349723,116.452488,11.394661,526.157066,0.254087,526.157127,0.000483,35.244651,1.010986,0.575786,1.867166,9.783827,0.008731,0,0.075278,-0.000092,27.218024,4.331,23.314401,0.108067,2.236791,1.704813,3.378069,0.368443,19072128.998198,0,49.518674,0.4251,0.425424,0.328577,0.01573,0.080793,0.082141,0.275288,-0.000286,0,0,0,0,0.002437,0.014515,0.15748,0.019478,1.193128,0.000843,9.912353,263.120391,62871.53474,325.220957,0.01,0.623705
13.156,2452.786359,110.877482,-11.352374,116.341272,11.395777,526.509462,0.254453,526.509523,0.000483,35.234579,0.993652,0.575786,1.867166,9.783823,0.008299,0,0.077432,-0.000095,27.218024,4.331,23.314401,0.108067,2.237467,1.704813,3.382363,0.368121,19053349.146351,0,49.418941,0.425079,0.425373,0.328585,0.01572,0.080775,0.077971,0.261268,-0.000066,0,0,0,0,0.002583,0.014501,0.15748,0.019478,1.192364,0.000842,9.919023,263.113181,62862.385219,325.216587,0.01,0.624075
13.166,2453.894567,110.763919,-11.360339,116.230084,11.400934,526.861758,0.254819,526.86182,0.000484,35.224804,0.96124,0.575786,1.867166,9.78382,0.007473,0,0.079363,-0.000103,27.218024,4.331,23.314401,0.108067,2.23877,1.704813,3.390634,0.367743,19031671.944205,0,49.301113,0.425055,0.425294,0.328594,0.015708,0.080753,0.070049,0.235208,-0.000106,0,0,0,0,0.002719,0.014488,0.15748,0.019478,1.19158,0.000842,9.877186,263.105977,62853.245061,325.212222,0.01,0.624435
13.176,2455.001638,110.650275,-11.368493,116.118924,11.406352,527.213959,0.255185,527.21402,0.000484,35.215355,0.928563,0.575786,1.867166,9.783817,0.006632,0,0.081095,-0.000105,27.218024,4.331,23.314401,0.108067,2.240105,1.704813,3.39911,0.367365,19010007.724906,0,49.184051,0.425031,0.425219,0.328603,0.015696,0.080732,0.062012,0.208221,0.00022,0,0,0,0,0.002845,0.014474,0.15748,0.019478,1.190778,0.000841,9.83535,263.098781,62844.114272,325.207862,0.01,0.624795
13.186,2456.107572,110.536548,-11.376799,116.00779,11.412006,527.566066,0.255551,527.566128,0.000484,35.206234,0.895724,0.575786,1.867166,9.783813,0.005777,0,0.08261,-0.000112,27.218024,4.331,23.314401,0.108067,2.241468,1.704813,3.407768,0.366987,18988356.574773,0,49.067808,0.425007,0.42515,0.328613,0.015684,0.080711,0.053885,0.181144,-0.000178,0,0,0,0,0.002959,0.014461,0.15748,0.019478,1.189959,0.000841,9.793513,263.091593,62834.992859,325.203505,0.01,0.625156
13.196,2457.212368,110.422738,-11.385227,115.896682,11.417873,527.918084,0.255918,527.918146,0.000485,35.197441,0.862811,0.575786,1.867167,9.78381,0.004911,0,0.083908,-0.000121,27.218024,4.331,23.314401,0.108067,2.242857,1.704813,3.416587,0.366609,18966718.351593,0,48.952429,0.424983,0.425087,0.328622,0.015672,0.08069,0.04569,0.152884,0.00016,0,0,0,0,0.003059,0.014448,0.15748,0.019478,1.189126,0.00084,9.751676,263.084412,62825.88083,325.199153,0.01,0.625517
13.206,2458.316026,110.30886,-11.387713,115.785601,11.419163,528.270016,0.256285,528.270078,0.000485,35.18893,0.846909,0.575786,1.867167,9.783806,0.004488,0,0.085005,-0.000134,27.218024,4.331,23.314401,0.108067,2.243533,1.704813,3.42088,0.366298,18948586.58946,0,48.858349,0.424964,0.425051,0.328629,0.015662,0.080672,0.041704,0.139212,-0.00019,0,0,0,0,0.003145,0.014434,0.15748,0.019478,1.188281,0.000839,9.768068,263.077238,62816.778191,325.194806,0.01,0.625899
13.216,2459.418545,110.19499,-11.386312,115.674554,11.417408,528.621862,0.256652,528.621925,0.000486,35.180485,0.842081,0.575786,1.867167,9.783803,0.004357,0,0.086084,-0.000131,27.218024,4.331,23.314401,0.108067,2.243737,1.704813,3.422173,0.366033,18932801.477771,0,48.778157,0.424947,0.425029,0.328636,0.015654,0.080658,0.040471,0.135636,-0.000289,0,0,0,0,0.00323,0.014421,0.15748,0.019478,1.187426,0.000838,9.823279,263.070071,62807.684943,325.190463,0.01,0.62626
13.226,2460.519926,110.081134,-11.385039,115.56354,11.415762,528.973625,0.257019,528.973688,0.000486,35.17209,0.836967,0.575786,1.867167,9.7838,0.004218,0,0.087112,-0.000132,27.218024,4.331,23.314401,0.108067,2.243955,1.704813,3.423559,0.365769,18917035.814991,0,48.698111,0.424931,0.425007,0.328642,0.015645,0.080643,0.039157,0.131062,-0.000264,0,0,0,0,0.003312,0.014407,0.15748,0.019478,1.18656,0.000837,9.87849,263.062912,62798.601087,325.186125,0.01,0.62662
13.236,2461.620168,109.967289,-11.383892,115.452561,11.414224,529.325304,0.257387,529.325367,0.000486,35.163747,0.831574,0.575786,1.867167,9.783796,0.004069,0,0.088109,-0.000131,27.218024,4.331,23.314401,0.108067,2.244187,1.704813,3.425035,0.365504,18901289.461701,0,48.618213,0.424914,0.424985,0.328649,0.015637,0.080628,0.037762,0.125519,0.000449,0,0,0,0,0.003394,0.014394,0.15748,0.019478,1.185684,0.000836,9.933701,263.055761,62789.526621,325.181791,0.01,0.626975
13.246,2462.719272,109.853455,-11.382867,115.341614,11.412791,529.6769,0.257755,529.676963,0.000487,35.155459,0.825918,0.575786,1.867167,9.783793,0.003913,0,0.089064,-0.000137,27.218024,4.331,23.314401,0.108067,2.244434,1.704813,3.426599,0.36524,18885562.429029,0,48.538468,0.424897,0.424963,0.328655,0.015629,0.080613,0.036291,0.121342,0.000186,0,0,0,0,0.003473,0.01438,0.15748,0.019478,1.184798,0.000835,9.988912,263.048617,62780.461544,325.177462,0.01,0.627338
13.256,2463.817237,109.739626,-11.383795,115.2307,11.412925,530.028413,0.258123,530.028476,0.000487,35.147244,0.814908,0.575786,1.867167,9.78379,0.00361,0,0.089965,-0.000143,27.218024,4.331,23.314401,0.108067,2.244917,1.704813,3.429671,0.364955,18868783.72533,0,48.452737,0.424879,0.424936,0.328662,0.01562,0.080598,0.033457,0.111034,-0.000164,0,0,0,0,0.003549,0.014367,0.15748,0.019478,1.183903,0.000834,10.026429,263.04148,62771.405856,325.173137,0.01,0.627693
13.266,2464.914064,109.625777,-11.38604,115.119816,11.414135,530.379845,0.258491,530.379908,0.000487,35.139167,0.800354,0.575786,1.867167,9.783786,0.00321,0,0.090766,-0.000151,27.218024,4.331,23.314401,0.108067,2.245563,1.704813,3.433769,0.364657,18851307.002696,0,48.363176,0.424861,0.424905,0.328669,0.01561,0.080581,0.02971,0.098749,-0.000049,0,0,0,0,0.003618,0.014353,0.15748,0.019478,1.182999,0.000833,10.05215,263.034351,62762.359556,325.168816,0.01,0.628054
13.276,2466.009753,109.511905,-11.388364,115.008961,11.415435,530.731197,0.258859,530.73126,0.000488,35.131237,0.785705,0.575786,1.867167,9.783783,0.002803,0,0.091471,-0.000165,27.218024,4.331,23.314401,0.108067,2.246219,1.704813,3.437935,0.364359,18833845.200576,0,48.273915,0.424842,0.424876,0.328677,0.015601,0.080564,0.025919,0.085797,0.000069,0,0,0,0,0.003681,0.01434,0.15748,0.019478,1.182088,0.000832,10.077871,263.027229,62753.322648,325.164501,0.01,0.628415
13.286,2467.104302,109.39801,-11.390751,114.898135,11.416815,531.08247,0.259228,531.082533,0.000488,35.123454,0.771003,0.575786,1.867167,9.783779,0.002393,0,0.092081,-0.000182,27.218024,4.331,23.314401,0.108067,2.246884,1.704813,3.442159,0.364061,18816398.343853,0,48.184961,0.424823,0.424848,0.328684,0.015592,0.080548,0.022096,0.071928,0.000367,0,0,0,0,0.003736,0.014327,0.15748,0.019478,1.18117,0.000831,10.103592,263.020114,62744.295132,325.160189,0.01,0.628776
13.296,2468.197713,109.28409,-11.393189,114.787338,11.418262,531.433666,0.259597,531.433729,0.000488,35.115817,0.756281,0.575786,1.867167,9.783776,0.001979,0,0.092583,-0.000205,27.218024,4.331,23.314401,0.108067,2.247557,1.704813,3.44643,0.363764,18798966.411838,0,48.096321,0.424805,0.424822,0.328691,0.015583,0.080531,0.018249,0.058766,0.000036,0,0,0,0,0.003783,0.014313,0.15748,0.019478,1.180246,0.00083,10.129313,263.013007,62735.277011,325.155882,0.01,0.629137
13.306,2469.289984,109.170145,-11.395828,114.676569,11.419902,531.784786,0.259967,531.78485,0.000489,35.108329,0.741126,0.575786,1.867167,9.783773,0.00155,0,0.092984,-0.000243,27.218024,4.331,23.314401,0.108067,2.248256,1.704813,3.450869,0.363464,18781451.745353,0,48.007469,0.424786,0.424797,0.328698,0.015573,0.080515,0.014273,0.045326,0.000002,0,0,0,0,0.003823,0.0143,0.15748,0.019478,1.179318,0.000829,10.153429,263.005907,62726.268286,325.15158,0.01,0.629508
13.316,2470.381116,109.056173,-11.398596,114.565827,11.421676,532.135832,0.260336,532.135896,0.000489,35.100995,0.725733,0.575786,1.867167,9.783769,0.001111,0,0.093278,-0.000316,27.218024,4.331,23.314401,0.108067,2.248972,1.704813,3.455421,0.363164,18763886.630629,0,47.9186,0.424767,0.424773,0.328706,0.015564,0.080498,0.010218,0.030956,-0.000136,0,0,0,0,0.003853,0.014286,0.15748,0.019478,1.178387,0.000827,10.176477,262.998815,62717.268961,325.147282,0.01,0.629887
13.326,2471.471107,108.942173,-11.401368,114.455113,11.423481,532.486806,0.260706,532.48687,0.00049,35.093815,0.710441,0.575786,1.867167,9.783766,0.000672,0,0.093462,-0.000475,27.218024,4.331,23.314401,0.108067,2.249692,1.704813,3.459988,0.362864,18746336.057191,0,47.830073,0.424749,0.424751,0.328713,0.015554,0.080481,0.006171,0.017014,0.000195,0,0,0,0,0.003875,0.014273,0.15748,0.019478,1.177453,0.000826,10.199524,262.99173,62708.279037,325.142988,0.01,0.630252
13.336,2472.559959,108.828146,-11.40413,114.344427,11.425306,532.837709,0.261076,532.837773,0.00049,35.086786,0.695284,0.575786,1.867167,9.783763,0.000233,0,0.093532,-0.001245,27.218024,4.331,23.314401,0.108067,2.250412,1.704813,3.46456,0.362564,18728800.002596,0,47.741887,0.42473,0.42473,0.32872,0.015545,0.080465,0.002142,0.003859,-0.000433,0,0,0,0,0.003887,0.01426,0.15748,0.019478,1.176518,0.000825,10.222571,262.984652,62699.298516,325.138699,0.01,0.630614
13.346,2473.64767,108.714091,-11.406871,114.233767,11.427139,533.188542,0.261446,533.188606,0.00049,35.079909,0.680287,0.575786,1.867167,9.783759,0.000203,0,-0.09352,-0.001288,27.218024,4.331,23.314401,0.108067,2.250451,1.704813,3.464813,0.362264,18711278.441011,0,47.654042,0.424711,0.424712,0.328727,0.015536,0.080448,0.001864,0.009947,-0.000059,0,0,0,0,-0.003893,0.014246,0.15748,0.019478,1.175583,0.000824,10.245618,262.977582,62690.327401,325.134415,0.01,0.63097
13.356,2474.734241,108.600009,-11.409513,114.123134,11.428914,533.539307,0.261817,533.539371,0.000491,35.07318,0.665662,0.575786,1.867168,9.783756,0.00063,0,-0.093394,-0.000369,27.218024,4.331,23.314401,0.108067,2.249729,1.704813,3.460225,0.361965,18693822.790351,0,47.566796,0.424693,0.424694,0.328735,0.015527,0.080432,0.005788,0.024046,0.000296,0,0,0,0,-0.003889,0.014233,0.15748,0.019478,1.174648,0.000823,10.269506,262.970519,62681.365694,325.130135,0.01,0.631328
13.366,2475.81967,108.485901,-11.412074,114.012529,11.430647,533.890006,0.262187,533.89007,0.000491,35.066595,0.651349,0.575786,1.867168,9.783753,0.001049,0,-0.093163,-0.000193,27.218024,4.331,23.314401,0.108067,2.249022,1.704813,3.455735,0.361667,18676416.007314,0,47.480048,0.424674,0.424679,0.328742,0.015517,0.080415,0.009647,0.037065,-0.000378,0,0,0,0,-0.003876,0.014219,0.15748,0.019478,1.173715,0.000822,10.293954,262.963464,62672.413398,325.125859,0.01,0.631686
13.376,2476.903959,108.371767,-11.414596,113.90195,11.432369,534.240639,0.262558,534.240704,0.000491,35.060152,0.63723,0.575786,1.867168,9.783749,0.001463,0,-0.092839,-0.000119,27.218024,4.331,23.314401,0.108067,2.248325,1.704813,3.451308,0.361369,18659023.815095,0,47.393613,0.424656,0.424665,0.328749,0.015508,0.080399,0.01347,0.049982,-0.000326,0,0,0,0,-0.003856,0.014206,0.15748,0.019478,1.172785,0.000821,10.318403,262.956416,62663.470513,325.121588,0.01,0.632064
