# 25MPH-SA (Up to date)
# 3044 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (32.9 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.526,1436.232637,197.504555,-15.801281,202.712104,15.911754,293.212912,0.068865,293.21292,0.000235,45.652467,1.871746,0.575786,1.867123,9.786947,0.000828,0,-0.008523,0.000005,27.218024,4.331,23.314401,0.108067,2.264337,1.704813,3.552988,0.624552,35669288.907221,0,171.077291,0.449197,0.4492,0.320106,0.028893,0.100198,0.007783,0.028132,0.000061,0,0,0,0,-0.000011,0.025059,0.15748,0.019478,1.289813,0.000407,11.528259,269.72078,71615.533916,329.220793,0.01,0.337673
6.536,1438.206892,197.346496,-15.810569,202.553989,15.910985,293.669344,0.069083,293.669352,0.000235,45.634186,1.784759,0.575786,1.867123,9.786941,0.000178,0,-0.008075,0.000268,27.218024,4.331,23.314401,0.108067,2.265368,1.704813,3.559533,0.623934,35627226.384423,0,170.663942,0.449115,0.449115,0.320131,0.028844,0.100139,0.001669,0.005527,-0.000236,0,0,0,0,-0.00001,0.02504,0.15748,0.019478,1.289896,0.000409,11.344011,269.707947,71597.473469,329.213016,0.01,0.338035
6.546,1440.179566,197.188344,-15.819746,202.39598,15.910661,294.125598,0.069301,294.125606,0.000236,45.616771,1.698456,0.575786,1.867123,9.786935,0.000472,0,0.008209,0.000187,27.218024,4.331,23.314401,0.108067,2.264819,1.704813,3.556048,0.623318,35585224.951657,0,170.253253,0.449033,0.449034,0.320157,0.028796,0.10008,0.004427,0.015459,-0.000427,0,0,0,0,0.00001,0.02502,0.15748,0.019478,1.289977,0.000411,11.159764,269.695125,71579.427485,329.205246,0.01,0.338401
6.556,1442.150659,197.030166,-15.805389,202.238085,15.896976,294.581682,0.06952,294.58169,0.000236,45.599962,1.703977,0.575786,1.867123,9.786929,0.000397,0,0.008792,0.000221,27.218024,4.331,23.314401,0.108067,2.264899,1.704813,3.556552,0.62283,35550625.146883,0,169.919897,0.448968,0.448969,0.320177,0.028757,0.100034,0.003728,0.013083,-0.000277,0,0,0,0,0.000011,0.025001,0.15748,0.019478,1.290062,0.000413,11.128746,269.682313,71561.395971,329.197482,0.01,0.338763
6.566,1444.120171,196.872261,-15.775636,202.080331,15.874595,295.037595,0.069739,295.037603,0.000236,45.582593,1.769763,0.575786,1.867123,9.786923,0.000155,0,-0.008802,0.000403,27.218024,4.331,23.314401,0.108067,2.265267,1.704813,3.558891,0.622429,35520959.739245,0,169.638203,0.448915,0.448916,0.320194,0.028726,0.099996,0.001456,0.004694,-0.000149,0,0,0,0,-0.000011,0.024982,0.15748,0.019478,1.29015,0.000415,11.199881,269.669511,71543.378915,329.189724,0.01,0.339158
6.576,1446.088105,196.714653,-15.746095,201.922719,15.852666,295.493331,0.069959,295.49334,0.000237,45.564568,1.835083,0.575786,1.867123,9.786917,0.000704,0,-0.008468,0.000076,27.218024,4.331,23.314401,0.108067,2.264311,1.704813,3.552821,0.622029,35491331.940808,0,169.358183,0.448862,0.448865,0.32021,0.028694,0.099958,0.006615,0.023403,-0.000437,0,0,0,0,-0.000011,0.024963,0.15748,0.019478,1.290236,0.000417,11.271017,269.656719,71525.376292,329.181972,0.01,0.33952
6.586,1448.054465,196.557338,-15.716928,201.765249,15.831278,295.948884,0.070179,295.948893,0.000237,45.545895,1.899359,0.575786,1.867123,9.786911,0.001245,0,-0.007637,0.000036,27.218024,4.331,23.314401,0.108067,2.263373,1.704813,3.546863,0.621629,35461740.922877,0,169.079774,0.44881,0.448817,0.320227,0.028663,0.09992,0.011708,0.041583,0.000221,0,0,0,0,-0.000009,0.024943,0.15748,0.019478,1.290317,0.000418,11.342152,269.643938,71507.388073,329.174226,0.01,0.339881
6.596,1450.019253,196.400313,-15.688287,201.607919,15.810501,296.404247,0.070399,296.404255,0.000238,45.526586,1.962041,0.575786,1.867123,9.786905,0.001772,0,-0.006365,0.000021,27.218024,4.331,23.314401,0.108067,2.262459,1.704813,3.541063,0.621229,35432186.392522,0,168.802889,0.448757,0.448771,0.320244,0.028631,0.099882,0.016691,0.058872,0.000125,0,0,0,0,-0.000006,0.024924,0.15748,0.019478,1.290388,0.000418,11.413288,269.631167,71489.414233,329.166487,0.01,0.340256
6.606,1451.982472,196.243559,-15.664566,201.450726,15.792467,296.859414,0.07062,296.859422,0.000238,45.506707,2.005838,0.575786,1.867123,9.786899,0.00215,0,-0.004659,0.000006,27.218024,4.331,23.314401,0.108067,2.261794,1.704813,3.536839,0.620806,35401311.272203,0,168.51232,0.448701,0.448722,0.320261,0.028598,0.099842,0.02027,0.072113,-0.000486,0,0,0,0,-0.000003,0.024905,0.15748,0.019478,1.290443,0.000419,11.456331,269.618406,71471.454744,329.158754,0.01,0.340618
6.616,1453.944125,196.087015,-15.644396,201.293663,15.776335,297.31438,0.070841,297.314389,0.000238,45.486495,2.036076,0.575786,1.867123,9.786893,0.00242,0,-0.002727,0.000006,27.218024,4.331,23.314401,0.108067,2.261306,1.704813,3.533741,0.620367,35369565.664884,0,168.212547,0.448644,0.44867,0.320279,0.028564,0.0998,0.022836,0.081138,0.000066,0,0,0,0,-0.000001,0.024886,0.15748,0.019478,1.29048,0.000419,11.480646,269.605655,71453.509586,329.151027,0.01,0.340986
6.626,1455.904213,195.930669,-15.625024,201.136728,15.760707,297.769143,0.071062,297.769151,0.000239,45.465994,2.063616,0.575786,1.867123,9.786887,0.002669,0,-0.000585,0.000004,27.218024,4.331,23.314401,0.108067,2.260856,1.704813,3.530879,0.619929,35337852.982451,0,167.91343,0.448586,0.448619,0.320297,0.02853,0.099759,0.025197,0.089212,-0.000183,0,0,0,0,-0,0.024866,0.15748,0.019478,1.290497,0.000419,11.504962,269.592915,71435.578739,329.143306,0.01,0.341349
6.636,1457.862739,195.774512,-15.606497,200.979921,15.74559,298.223699,0.071284,298.223708,0.000239,45.445232,2.088268,0.575786,1.867124,9.786881,0.002894,0,0.001757,0.000019,27.218024,4.331,23.314401,0.108067,2.260445,1.704813,3.528269,0.619491,35306173.265447,0,167.614898,0.448529,0.448567,0.320315,0.028496,0.099718,0.027337,0.096296,-0.00032,0,0,0,0,0,0.024847,0.15748,0.019478,1.290491,0.000418,11.529277,269.580184,71417.662186,329.135592,0.01,0.341718
6.646,1459.819704,195.618536,-15.588873,200.823238,15.730997,298.678046,0.071506,298.678055,0.000239,45.424238,2.109816,0.575786,1.867124,9.786875,0.003093,0,0.004284,0.000025,27.218024,4.331,23.314401,0.108067,2.260076,1.704813,3.525928,0.619053,35274526.457309,0,167.316877,0.448471,0.448515,0.320334,0.028462,0.099676,0.029237,0.102586,-0.000008,0,0,0,0,0.000003,0.024828,0.15748,0.019478,1.290461,0.000418,11.553593,269.567464,71399.759909,329.127883,0.01,0.342076
6.656,1461.77511,195.462709,-15.580344,200.666677,15.720677,299.132183,0.071729,299.132192,0.00024,45.403136,2.095846,0.575786,1.867124,9.786869,0.003012,0,0.006913,0.000028,27.218024,4.331,23.314401,0.108067,2.260166,1.704813,3.526503,0.61857,35240296.118031,0,166.989572,0.448408,0.448449,0.320353,0.028424,0.099631,0.028457,0.100393,-0.000253,0,0,0,0,0.000007,0.024809,0.15748,0.019478,1.290405,0.000416,11.52387,269.554754,71381.871894,329.120181,0.01,0.342443
6.666,1463.728958,195.306918,-15.578045,200.510227,15.713356,299.58611,0.071952,299.586119,0.00024,45.382366,2.057689,0.575786,1.867124,9.786863,0.002737,0,0.009302,0.000036,27.218024,4.331,23.314401,0.108067,2.260573,1.704813,3.529086,0.618056,35204358.547414,0,166.643162,0.448341,0.448375,0.320375,0.028384,0.099582,0.025838,0.090967,0.000471,0,0,0,0,0.000013,0.02479,0.15748,0.019478,1.290324,0.000415,11.458122,269.542054,71363.998132,329.112485,0.01,0.342806
6.676,1465.681248,195.151145,-15.576464,200.353886,15.70653,300.039832,0.072175,300.03984,0.000241,45.36199,2.017141,0.575786,1.867124,9.786857,0.00244,0,0.011462,0.000035,27.218024,4.331,23.314401,0.108067,2.261017,1.704813,3.531903,0.617543,35168457.890117,0,166.297591,0.448274,0.448301,0.320396,0.028345,0.099534,0.023015,0.081464,-0.000112,0,0,0,0,0.00002,0.02477,0.15748,0.019478,1.29022,0.000413,11.392373,269.529364,71346.138621,329.104795,0.01,0.34319
6.686,1467.631981,194.995386,-15.57549,200.197653,15.70016,300.493351,0.072399,300.49336,0.000241,45.34203,1.974622,0.575786,1.867124,9.786851,0.002125,0,0.013361,0.000044,27.218024,4.331,23.314401,0.108067,2.261492,1.704813,3.534923,0.61703,35132594.275227,0,165.952945,0.448207,0.448228,0.320417,0.028305,0.099485,0.020021,0.070333,-0.000185,0,0,0,0,0.000027,0.024751,0.15748,0.019478,1.290096,0.000411,11.326625,269.516684,71328.293358,329.097111,0.01,0.343558
6.696,1469.581156,194.839634,-15.575033,200.041526,15.694214,300.946674,0.072623,300.946682,0.000241,45.322504,1.930467,0.575786,1.867124,9.786845,0.001793,0,0.014994,0.000051,27.218024,4.331,23.314401,0.108067,2.261996,1.704813,3.538118,0.616518,35096767.585303,0,165.609297,0.448141,0.448156,0.320438,0.028266,0.099437,0.016881,0.059415,-0.000042,0,0,0,0,0.000034,0.024732,0.15748,0.019478,1.289954,0.000408,11.260877,269.504014,71310.462345,329.089433,0.01,0.343923
6.706,1471.528774,194.683899,-15.569686,199.885506,15.6859,301.399803,0.072847,301.399812,0.000242,45.303368,1.905867,0.575786,1.867124,9.786839,0.001616,0,0.01636,0.000063,27.218024,4.331,23.314401,0.108067,2.262246,1.704813,3.539706,0.616036,35062687.479468,0,165.285129,0.448078,0.44809,0.320458,0.028229,0.099392,0.015207,0.053744,-0.000458,0,0,0,0,0.00004,0.024713,0.15748,0.019478,1.289797,0.000405,11.230593,269.491355,71292.645579,329.081761,0.01,0.344287
6.716,1473.474834,194.528244,-15.561239,199.729597,15.676045,301.852741,0.073072,301.85275,0.000242,45.284369,1.893732,0.575786,1.867124,9.786833,0.001538,0,0.01768,0.000059,27.218024,4.331,23.314401,0.108067,2.262333,1.704813,3.540264,0.615574,35029780.372546,0,164.973921,0.448019,0.448029,0.320477,0.028194,0.099348,0.01447,0.051417,-0.000061,0,0,0,0,0.000047,0.024694,0.15748,0.019478,1.289626,0.000402,11.223951,269.478706,71274.843055,329.074096,0.01,0.344653
6.726,1475.419339,194.372673,-15.553203,199.573799,15.666445,302.30549,0.073297,302.305499,0.000242,45.265498,1.880261,0.575786,1.867124,9.786827,0.001449,0,0.018936,0.000075,27.218024,4.331,23.314401,0.108067,2.262441,1.704813,3.540948,0.615113,34996906.117438,0,164.663316,0.447959,0.447968,0.320495,0.028158,0.099305,0.013621,0.04848,-0.000272,0,0,0,0,0.000054,0.024675,0.15748,0.019478,1.289443,0.000399,11.217309,269.466066,71257.054768,329.066436,0.01,0.345015
6.736,1477.362288,194.217179,-15.54556,199.41811,15.657094,302.758052,0.073522,302.758061,0.000243,45.246768,1.865518,0.575786,1.867124,9.786821,0.001347,0,0.020076,0.0001,27.218024,4.331,23.314401,0.108067,2.262568,1.704813,3.541753,0.614652,34964064.52515,0,164.353324,0.447899,0.447908,0.320514,0.028123,0.099262,0.012666,0.044504,-0.000134,0,0,0,0,0.000061,0.024656,0.15748,0.019478,1.289248,0.000396,11.210667,269.453437,71239.280708,329.058783,0.01,0.345374
6.746,1479.303683,194.06176,-15.538268,199.262531,15.647971,303.210426,0.073748,303.210435,0.000243,45.228191,1.849655,0.575786,1.867124,9.786815,0.001236,0,0.021139,0.00012,27.218024,4.331,23.314401,0.108067,2.262712,1.704813,3.542667,0.614191,34931255.542847,0,164.043958,0.44784,0.447847,0.320533,0.028088,0.099219,0.011615,0.040673,-0.000122,0,0,0,0,0.000068,0.024637,0.15748,0.019478,1.289042,0.000393,11.204025,269.440818,71221.52087,329.051136,0.01,0.345737
6.756,1481.243524,193.906408,-15.533143,199.107059,15.640054,303.662616,0.073974,303.662625,0.000244,45.209799,1.825582,0.575786,1.867125,9.786809,0.001057,0,0.022102,0.000141,27.218024,4.331,23.314401,0.108067,2.262968,1.704813,3.544295,0.613721,34897884.149832,0,163.728946,0.447779,0.447784,0.320552,0.028052,0.099175,0.009925,0.035453,0.00027,0,0,0,0,0.000074,0.024618,0.15748,0.019478,1.288825,0.00039,11.185055,269.428209,71203.775246,329.043495,0.01,0.346097
6.766,1483.181811,193.751095,-15.529488,198.951691,15.633,304.114623,0.0742,304.114632,0.000244,45.19169,1.796022,0.575786,1.867125,9.786803,0.000831,0,0.022866,0.000189,27.218024,4.331,23.314401,0.108067,2.263302,1.704813,3.546411,0.613243,34864149.295,0,163.410516,0.447718,0.447721,0.320572,0.028016,0.09913,0.007802,0.027134,-0.000438,0,0,0,0,0.000079,0.024599,0.15748,0.019478,1.2886,0.000387,11.157866,269.41561,71186.043832,329.03586,0.01,0.346454
6.776,1485.118546,193.595817,-15.526017,198.796428,15.626128,304.566451,0.074426,304.56646,0.000244,45.17388,1.765978,0.575786,1.867125,9.786797,0.0006,0,0.023461,0.000258,27.218024,4.331,23.314401,0.108067,2.263645,1.704813,3.548589,0.612766,34830447.489578,0,163.092904,0.447657,0.447658,0.320591,0.02798,0.099085,0.00563,0.019667,-0.000364,0,0,0,0,0.000084,0.02458,0.15748,0.019478,1.288368,0.000385,11.130677,269.403021,71168.326624,329.028231,0.01,0.346817
6.786,1487.053727,193.440574,-15.522665,198.641268,15.619402,305.018102,0.074652,305.018111,0.000245,45.156372,1.735679,0.575786,1.867125,9.786791,0.000366,0,0.023834,0.00044,27.218024,4.331,23.314401,0.108067,2.263994,1.704813,3.55081,0.612289,34796778.68912,0,162.776122,0.447595,0.447596,0.320611,0.027944,0.099041,0.003428,0.012413,0.000321,0,0,0,0,0.000086,0.024561,0.15748,0.019478,1.288132,0.000382,11.103488,269.390443,71150.62362,329.020608,0.01,0.347202
6.796,1488.987357,193.285364,-15.519364,198.486212,15.612781,305.469579,0.074879,305.469588,0.000245,45.139167,1.705367,0.575786,1.867125,9.786785,0.00013,0,0.024006,0.00129,27.218024,4.331,23.314401,0.108067,2.264347,1.704813,3.553049,0.611813,34763142.800816,0,162.460176,0.447534,0.447534,0.32063,0.027908,0.098996,0.001216,0.004069,0.000382,0,0,0,0,0.000088,0.024542,0.15748,0.019478,1.287892,0.00038,11.076298,269.377874,71132.934815,329.012992,0.01,0.347567
6.806,1490.919435,193.130185,-15.516451,198.331257,15.606458,305.920886,0.075106,305.920895,0.000246,45.122269,1.673707,0.575786,1.867125,9.786779,0.000119,0,-0.024024,0.001428,27.218024,4.331,23.314401,0.108067,2.264322,1.704813,3.552893,0.611334,34729410.295967,0,162.143758,0.447473,0.447473,0.32065,0.027872,0.098952,0.001115,0.004292,0.000351,0,0,0,0,-0.000088,0.024523,0.15748,0.019478,1.287651,0.000378,11.046425,269.365316,71115.260208,329.005381,0.01,0.347941
6.816,1492.849961,192.975034,-15.513743,198.176405,15.600333,306.372025,0.075333,306.372035,0.000246,45.105694,1.641394,0.575786,1.867125,9.786773,0.000373,0,-0.023853,0.000478,27.218024,4.331,23.314401,0.108067,2.263854,1.704813,3.549917,0.610855,34695624.425045,0,161.82733,0.447412,0.447412,0.320669,0.027836,0.098907,0.003499,0.012295,-0.000136,0,0,0,0,-0.000087,0.024504,0.15748,0.019478,1.287412,0.000376,11.014761,269.352767,71097.599795,328.997777,0.01,0.348307
6.826,1494.778936,192.819911,-15.51091,198.021654,15.59421,306.823001,0.075561,306.82301,0.000246,45.089439,1.609675,0.575786,1.867125,9.786767,0.000624,0,-0.023443,0.000291,27.218024,4.331,23.314401,0.108067,2.263393,1.704813,3.546992,0.610375,34661871.385464,0,161.511759,0.447351,0.447352,0.320689,0.0278,0.098862,0.005846,0.020711,0.000445,0,0,0,0,-0.000084,0.024485,0.15748,0.019478,1.287175,0.000375,10.983098,269.340229,71079.953574,328.990179,0.01,0.348674
6.836,1496.706359,192.664817,-15.507881,197.867005,15.588038,307.273815,0.075788,307.273824,0.000247,45.073498,1.578787,0.575786,1.867125,9.786761,0.000867,0,-0.022824,0.000218,27.218024,4.331,23.314401,0.108067,2.262944,1.704813,3.544142,0.609896,34628151.090099,0,161.197025,0.44729,0.447293,0.320708,0.027764,0.098818,0.008135,0.028989,-0.000108,0,0,0,0,-0.00008,0.024466,0.15748,0.019478,1.286944,0.000374,10.951435,269.327701,71062.321542,328.982587,0.01,0.34904
6.846,1498.632232,192.509754,-15.504591,197.712458,15.581771,307.724471,0.076016,307.724481,0.000247,45.05786,1.548941,0.575786,1.867125,9.786755,0.001102,0,-0.022034,0.000173,27.218024,4.331,23.314401,0.108067,2.26251,1.704813,3.541385,0.609418,34594463.446621,0,160.883102,0.447229,0.447234,0.320728,0.027728,0.098773,0.010347,0.037045,-0.000288,0,0,0,0,-0.000075,0.024447,0.15748,0.019478,1.286719,0.000373,10.919771,269.315182,71044.703697,328.975001,0.01,0.349402
6.856,1500.556554,192.354708,-15.507546,197.558012,15.579463,308.174973,0.076244,308.174983,0.000247,45.042585,1.495224,0.575786,1.867125,9.78675,0.001536,0,-0.021017,0.000133,27.218024,4.331,23.314401,0.108067,2.261743,1.704813,3.536517,0.608902,34558708.952224,0,160.549743,0.447163,0.447174,0.320749,0.02769,0.098725,0.014434,0.05161,0.000267,0,0,0,0,-0.000068,0.024428,0.15748,0.019478,1.286504,0.000372,10.844505,269.302674,71027.100036,328.967421,0.01,0.349767
6.866,1502.479326,192.199597,-15.514418,197.403658,15.579872,308.625325,0.076472,308.625335,0.000248,45.027978,1.426617,0.575786,1.867125,9.786744,0.002093,0,-0.019547,0.000101,27.218024,4.331,23.314401,0.108067,2.260772,1.704813,3.530346,0.608363,34521593.726297,0,160.204454,0.447095,0.447115,0.320771,0.027649,0.098675,0.019701,0.069336,-0.000439,0,0,0,0,-0.000059,0.024409,0.15748,0.019478,1.2863,0.000372,10.74017,269.290176,71009.510562,328.959847,0.01,0.350125
6.876,1504.400546,192.044421,-15.520708,197.249395,15.580204,309.075535,0.0767,309.075544,0.000248,45.014046,1.360293,0.575786,1.867126,9.786738,0.002631,0,-0.017636,0.000074,27.218024,4.331,23.314401,0.108067,2.259835,1.704813,3.524397,0.607823,34484518.08635,0,159.860789,0.447027,0.447058,0.320792,0.027609,0.098625,0.024803,0.087422,-0.000155,0,0,0,0,-0.000048,0.024391,0.15748,0.019478,1.286114,0.000372,10.635834,269.277688,70991.935279,328.952279,0.01,0.350485
6.886,1506.320214,191.889186,-15.52625,197.095226,15.58031,309.525608,0.076929,309.525618,0.000249,45.000764,1.296771,0.575786,1.867126,9.786732,0.003145,0,-0.015322,0.000063,27.218024,4.331,23.314401,0.108067,2.25894,1.704813,3.518713,0.607285,34447481.925076,0,159.51859,0.446959,0.447003,0.320814,0.027569,0.098575,0.029694,0.104504,0.000461,0,0,0,0,-0.000036,0.024372,0.15748,0.019478,1.285949,0.000372,10.531499,269.265211,70974.374195,328.944718,0.01,0.350853
6.896,1508.23833,191.733899,-15.530898,196.941152,15.580043,309.975552,0.077157,309.975562,0.000249,44.988101,1.236507,0.575786,1.867126,9.786726,0.003632,0,-0.012604,0.000069,27.218024,4.331,23.314401,0.108067,2.258093,1.704813,3.513334,0.606746,34410485.029326,0,159.177684,0.446891,0.44695,0.320836,0.02753,0.098525,0.034336,0.120253,-0.00039,0,0,0,0,-0.000025,0.024353,0.15748,0.019478,1.285809,0.000373,10.427164,269.252743,70956.827314,328.937162,0.01,0.351247
6.906,1510.154892,191.578607,-15.521386,196.787177,15.569998,310.425372,0.077386,310.425382,0.000249,44.975885,1.229393,0.575786,1.867126,9.78672,0.003677,0,-0.009587,0.000069,27.218024,4.331,23.314401,0.108067,2.257978,1.704813,3.512608,0.60628,34377611.737236,0,158.87375,0.446832,0.446893,0.320855,0.027495,0.098482,0.034763,0.121991,-0.00004,0,0,0,0,-0.000014,0.024334,0.15748,0.019478,1.285698,0.000374,10.408213,269.240285,70939.294639,328.929613,0.01,0.351614
6.916,1512.069902,191.423489,-15.502222,196.633323,15.55321,310.875069,0.077615,310.875078,0.00025,44.963448,1.258352,0.575786,1.867126,9.786714,0.00342,0,-0.006791,0.000061,27.218024,4.331,23.314401,0.108067,2.258363,1.704813,3.515054,0.605863,34347495.342528,0,158.594294,0.446779,0.446832,0.320872,0.027464,0.098443,0.032311,0.113133,0.000275,0,0,0,0,-0.000007,0.024315,0.15748,0.019478,1.285616,0.000375,10.446184,269.227838,70921.776163,328.92207,0.01,0.351974
6.926,1513.983363,191.268566,-15.482224,196.479593,15.535887,311.32464,0.077844,311.324649,0.00025,44.950708,1.29017,0.575786,1.867126,9.786708,0.003137,0,-0.004194,0.000054,27.218024,4.331,23.314401,0.108067,2.258793,1.704813,3.517781,0.605446,34317412.536266,0,158.315366,0.446727,0.446772,0.320889,0.027434,0.098405,0.029609,0.104282,0.000488,0,0,0,0,-0.000003,0.024297,0.15748,0.019478,1.285561,0.000377,10.484155,269.2154,70904.271869,328.914532,0.01,0.352346
6.936,1515.895274,191.113847,-15.461508,196.325988,15.518133,311.774082,0.078073,311.774091,0.00025,44.937636,1.324471,0.575786,1.867126,9.786702,0.00283,0,-0.001818,0.000064,27.218024,4.331,23.314401,0.108067,2.259262,1.704813,3.520761,0.605029,34287363.027243,0,158.037062,0.446675,0.446711,0.320905,0.027403,0.098366,0.026689,0.093985,-0.000103,0,0,0,0,-0.000001,0.024278,0.15748,0.019478,1.285532,0.000378,10.522126,269.202973,70886.781738,328.907001,0.01,0.352707
6.946,1517.80564,190.959338,-15.440176,196.172509,15.500038,312.223391,0.078303,312.223401,0.000251,44.924211,1.360932,0.575786,1.867126,9.786697,0.002502,0,0.000303,0.00005,27.218024,4.331,23.314401,0.108067,2.259767,1.704813,3.523965,0.604612,34257346.723674,0,157.75947,0.446622,0.446651,0.320922,0.027372,0.098328,0.023575,0.083132,0.000412,0,0,0,0,0,0.024259,0.15748,0.019478,1.285524,0.000381,10.560098,269.190555,70869.305751,328.899477,0.01,0.35307
6.956,1519.714462,190.805044,-15.418596,196.019158,15.481864,312.672565,0.078533,312.672574,0.000251,44.910414,1.398221,0.575786,1.867126,9.786691,0.002165,0,0.002139,0.000055,27.218024,4.331,23.314401,0.108067,2.260288,1.704813,3.527277,0.604195,34227278.893025,0,157.481884,0.44657,0.446591,0.320939,0.027342,0.098289,0.020376,0.07191,0.000014,0,0,0,0,0.000001,0.024241,0.15748,0.019478,1.285537,0.000383,10.59631,269.178148,70851.843889,328.891958,0.01,0.353445
6.966,1521.621742,190.650967,-15.396774,195.865933,15.463628,313.121598,0.078763,313.121608,0.000252,44.896242,1.436365,0.575786,1.867126,9.786685,0.001818,0,0.003704,0.000054,27.218024,4.331,23.314401,0.108067,2.260827,1.704813,3.5307,0.603776,34197187.48032,0,157.204615,0.446518,0.446533,0.320956,0.027311,0.098251,0.017091,0.060477,-0.000123,0,0,0,0,0.000002,0.024222,0.15748,0.019478,1.285566,0.000385,10.63135,269.165751,70834.396132,328.884445,0.01,0.353803
6.976,1523.527482,190.49711,-15.374641,195.712836,15.445298,313.570488,0.078993,313.570498,0.000252,44.881682,1.475687,0.575786,1.867126,9.786679,0.001458,0,0.005015,0.000059,27.218024,4.331,23.314401,0.108067,2.261388,1.704813,3.534263,0.603358,34167128.709224,0,156.928243,0.446466,0.446475,0.320973,0.027281,0.098212,0.013694,0.048887,-0.000198,0,0,0,0,0.000004,0.024203,0.15748,0.019478,1.28561,0.000388,10.666389,269.153363,70816.96246,328.876938,0.01,0.354164
6.986,1525.431685,190.343475,-15.352296,195.559867,15.426952,314.01923,0.079223,314.01924,0.000252,44.866725,1.515864,0.575786,1.867126,9.786673,0.001089,0,0.00602,0.000041,27.218024,4.331,23.314401,0.108067,2.261967,1.704813,3.537937,0.602941,34137102.440948,0,156.652817,0.446413,0.446419,0.320989,0.02725,0.098174,0.010212,0.036204,-0.000091,0,0,0,0,0.000006,0.024184,0.15748,0.019478,1.285666,0.000391,10.701429,269.140986,70799.542852,328.869438,0.01,0.354524
6.996,1527.334352,190.190065,-15.329842,195.407025,15.408664,314.467821,0.079454,314.467831,0.000253,44.851363,1.556557,0.575786,1.867127,9.786667,0.000712,0,0.006718,0.000025,27.218024,4.331,23.314401,0.108067,2.262558,1.704813,3.541692,0.602524,34107108.522667,0,156.378374,0.446361,0.446364,0.321006,0.02722,0.098135,0.006674,0.023523,-0.000249,0,0,0,0,0.000007,0.024166,0.15748,0.019478,1.28573,0.000393,10.736468,269.128619,70782.137289,328.861943,0.01,0.354914
7.006,1529.235487,190.036961,-15.277791,195.254318,15.37332,314.916255,0.079684,314.916266,0.000253,44.835277,1.711158,0.575786,1.867127,9.786661,0.000643,0,-0.007007,-0.000132,27.218024,4.331,23.314401,0.108067,2.262652,1.704813,3.542288,0.602279,34086909.862128,0,156.202385,0.446331,0.446333,0.321016,0.027202,0.098113,0.006028,0.021252,0.000283,0,0,0,0,-0.000008,0.024147,0.15748,0.019478,1.285799,0.000397,10.97319,269.116261,70764.745747,328.854454,0.01,0.355284
7.016,1531.135094,189.88454,-15.20656,195.101777,15.329973,315.364519,0.079915,315.364529,0.000253,44.817014,1.941291,0.575786,1.867127,9.786656,0.002633,0,-0.00564,-0.000095,27.218024,4.331,23.314401,0.108067,2.259339,1.704813,3.521247,0.602152,34073335.829584,0,156.102737,0.446315,0.446347,0.321021,0.027193,0.098101,0.024807,0.087701,0.000356,0,0,0,0,-0.000005,0.024128,0.15748,0.019478,1.285863,0.0004,11.344367,269.103914,70747.368178,328.846972,0.01,0.35565
7.026,1533.03318,189.732828,-15.136158,194.949399,15.290976,315.812588,0.080146,315.812598,0.000254,44.796452,2.170406,0.575786,1.867127,9.78665,0.004592,0,-0.002807,-0.00008,27.218024,4.331,23.314401,0.108067,2.256113,1.704813,3.500764,0.602026,34059899.065576,0,156.016415,0.446299,0.446395,0.321026,0.027184,0.09809,0.043509,0.152745,-0.000331,0,0,0,0,-0.000001,0.02411,0.15748,0.019478,1.285906,0.000403,11.715544,269.091576,70730.004524,328.839495,0.01,0.356009
7.036,1534.929753,189.581813,-15.067111,194.797177,15.256502,316.26044,0.080378,316.26045,0.000254,44.773613,2.396459,0.575786,1.867127,9.786644,0.006504,0,0.001548,-0.000092,27.218024,4.331,23.314401,0.108067,2.253,1.704813,3.480996,0.601903,34046595.730687,0,155.942298,0.446284,0.446474,0.321031,0.027175,0.098078,0.06196,0.215982,0.00034,0,0,0,0,0,0.024091,0.15748,0.019478,1.285914,0.000406,12.086722,269.079249,70712.654717,328.832025,0.01,0.356371
